,0,1,2,3,4,5,6,7,8,9
116,-0.11497302136505845,0.2363765181215262,-0.12278582741366355,0.04549617665242434,0.0,0.0,0.0,0.0,0.0,0.0
117,-0.1434633427077835,0.30486809159224754,-0.15765958967780563,-0.01760915556058029,0.0,0.0,0.0,0.0,0.0,0.0
118,-0.11038980439196093,0.21581884106406674,-0.16985846099901128,0.023278229387518945,0.0,0.0,0.0,0.0,0.0,0.0
119,-0.05039829297955913,-0.034548133661242514,0.19900580849877858,-0.015686547567361094,0.0,0.0,0.0,0.0,0.0,0.0
120,-0.08523055864841003,0.16469668374199897,-0.05141811874962779,0.040903514927956776,0.0,0.0,0.0,0.0,0.0,0.0
121,-0.12965216869697652,0.19059180408956333,-0.1731131864393717,-0.032164243035484145,0.0,0.0,0.0,0.0,0.0,0.0
122,-0.11727984256091156,0.27193846123539056,0.11678946444348089,-0.018284981592161582,0.0,0.0,0.0,0.0,0.0,0.0
123,-0.07773530700292232,0.07634280941029503,0.09552177413710443,-0.0010963974638739582,0.0,0.0,0.0,0.0,0.0,0.0
124,0.14301647948201973,-0.3081782610151807,0.5692101944439997,-0.1775354176209797,0.0,0.0,0.0,0.0,0.0,0.0
125,-0.12077865028497092,0.26085234675471847,-0.13056113745222644,0.002764440468145833,0.0,0.0,0.0,0.0,0.0,0.0
126,-0.12477649880294228,0.259797167120245,-0.0870166416943286,-0.016273263554203297,0.0,0.0,0.0,0.0,0.0,0.0
127,-0.12507279557608392,0.22353325038134794,0.07936709201543511,-0.036674460714143924,0.0,0.0,0.0,0.0,0.0,0.0
128,-0.12840108514431478,0.24355173369065164,-0.13925927594560203,0.048303495266994026,0.0,0.0,0.0,0.0,0.0,0.0
129,-0.09504077338473804,0.24265497592418947,-0.10352218760952066,-0.019505062809712113,0.0,0.0,0.0,0.0,0.0,0.0
130,-0.059579510031552395,0.16457452171821502,0.12941925742950305,-0.018058887753279403,0.0,0.0,0.0,0.0,0.0,0.0
131,-0.08495391753559783,0.18344618297843052,0.2758078326919623,-0.03381790900966418,0.0,0.0,0.0,0.0,0.0,0.0
132,-0.09301236762350258,0.14844883512758286,0.04146695077546983,-0.038528059238123406,0.0,0.0,0.0,0.0,0.0,0.0
133,-0.07905015181997306,0.17575826601415356,0.11053935733899255,-0.02519664288561828,0.0,0.0,0.0,0.0,0.0,0.0
134,0.07206202093079855,-0.09958228716442073,0.7567336297063479,-0.06424436943954955,0.0,0.0,0.0,0.0,0.0,0.0
135,-0.08928270110113831,0.2074226073312929,-0.06015511700378275,0.033651437138363834,0.0,0.0,0.0,0.0,0.0,0.0
136,-0.06235347534695542,0.02378592731942362,0.23538686385372265,0.03927531980348451,0.0,0.0,0.0,0.0,0.0,0.0
137,-0.10299013473658537,0.2699441043349735,0.026167934388704333,-0.0458490435768972,0.0,0.0,0.0,0.0,0.0,0.0
138,-0.11132637441763231,0.25935924920415854,-0.1532872484242781,-0.008835476036111055,0.0,0.0,0.0,0.0,0.0,0.0
139,-0.07305116289498759,0.16178693506076403,0.19637434323900668,-0.0332616497714097,0.0,0.0,0.0,0.0,0.0,0.0
140,-0.13791112143705037,0.27944208345361093,-0.18874088028557712,0.033601923928983,0.0,0.0,0.0,0.0,0.0,0.0
141,-0.07974628091489225,0.206145552071565,0.3797437727382429,-0.023316720640829867,0.0,0.0,0.0,0.0,0.0,0.0
142,-0.017445378577068172,0.027654381213066584,0.166536971656879,-0.07222576119943915,0.0,0.0,0.0,0.0,0.0,0.0
143,-0.15294785409231332,0.2719571872192763,-0.1053978753767711,0.011843699775558493,0.0,0.0,0.0,0.0,0.0,0.0
144,-0.12305451784162554,0.22657227362869248,-0.19442126667854506,0.02833373462462716,0.0,0.0,0.0,0.0,0.0,0.0
145,0.04953697715211476,-0.28088786881521766,0.6526409681048215,0.13818446976551133,0.0,0.0,0.0,0.0,0.0,0.0
146,-0.1255564962345494,0.21132881848249047,-0.17785297329826977,0.009607181841678065,0.0,0.0,0.0,0.0,0.0,0.0
147,-0.034063109336995696,0.19008825261691226,0.019921056741600197,0.09532510320332407,0.0,0.0,0.0,0.0,0.0,0.0
148,-0.10176379858182279,0.09961660765031673,-0.17193448290849472,-0.02880284339535441,0.0,0.0,0.0,0.0,0.0,0.0
