CountryCode,F1,F2,F3,F4,F5,F6,F7
KIR,-0.044039816752176705,-1.2511048435252574,-0.552585134595834,0.4898175033197794,0.4601501275138767,-0.04436820261927423,1.4998468664217064
KNA,-0.3024574047126054,0.8477202124257011,0.2724037285992772,-0.05971123420233644,-0.12512154317614654,-0.7941857793989032,0.12449413593453633
KOR,-0.2539706397959743,1.1561825474921879,-0.7184815283755666,2.0532334789780786,-0.18995103349232592,-1.2587349443402194,-0.23180112685434376
KWT,-0.15553256989317113,0.8997588207756921,-0.6946333289373819,-0.4839260770671051,-0.04074065849572661,-0.5797849678641165,-0.6859861776773306
LAO,-0.12995924345470838,-1.1140312924222577,-0.5336633408674215,-0.1836877331011277,0.691931405178346,-0.3950079053992016,-0.984497701107484
LBN,-0.32153441454726717,1.1371538982430618,-0.36670389632522354,-0.9980221942849842,0.052028078949470896,-0.6004343163098756,-0.6378910343480705
LCA,-0.27374137901602313,0.03275052418922636,0.08528335461110577,0.06392472612113098,-0.6271374462552463,-0.2713875383953652,0.39329645916614037
LIE,-0.29465430644475027,1.9580843936523664,-0.6240895266030743,-0.7898480883151577,-0.3704392311882398,1.2735467803294769,-2.2047082383440695
LKA,0.06267579142079106,-1.0632306003709004,0.6357770915680303,0.08500000111945229,0.18409511078969668,0.4890008686910591,-1.305372874090269
LSO,-0.08390509471249204,-1.1037987925533328,-0.3647328265659352,0.1337021661277858,-1.7668529262324755,-0.0441529414872712,2.6775401663420646
LTU,0.12615969425338827,0.22054287213448967,1.8213210744280721,2.835771928708751,-0.5104247063759163,-1.0011175504021377,0.09412386958046444
LUX,0.5059604929145031,1.0862502350028345,-6.509808574016047e-05,0.3859957774836306,-0.16471605364470096,5.647303020984892,0.001032268974737146
LVA,0.07617901367141827,0.6074239470992585,1.4154759915340447,2.2263684991920365,-0.48982054401822195,-0.9989416833698106,-0.02688271547679196
MAC,-0.2846978434901636,1.1879592462427415,-0.6794587390314816,-0.28365414983079335,-0.12056590077730711,0.17861490358108165,-1.477876518088353
MAR,-0.06766742824607187,0.1476849097506629,-0.24266381492137398,-0.8108093159755706,0.08240339788246961,-0.11227862470388221,0.18793017242770085
MCO,0.5786506151627878,2.433759078653517,1.1716379054870247,-1.5144836631635115,-1.219375907893091,2.056197259527331,-4.081207978685851
MDA,0.5045288379360224,-0.24082183892338832,1.090087391842392,-0.2194467726703605,1.7592115139941216,-0.4612495946256166,-0.38699422104227704
MDG,-0.10554407013424585,-1.5811776564244955,-0.3214174425660252,0.4318142327338001,-0.2356492501605193,0.504532066191941,-0.2965985351670856
MDV,-0.012986220400021172,-0.004769278442683191,-0.2073139422827683,-0.02317177817120866,0.07275901429772061,-0.3329320324689138,0.028233067710809044
MEX,-0.1980852781449954,0.2913182795836544,-0.4947300245666,-0.05981683761045792,-0.9489335881505362,-0.5637998418468639,-0.5358746152782539
MKD,0.9412742747162791,-0.2170342057251239,4.745911445770219,-0.7461527664973859,-1.5717052408504226,-0.3896217397491051,1.266713131923226
MLI,-0.13294019054982117,-1.392403934571851,-0.5505465136952475,-0.5690962634955866,1.367760704828392,0.2741313237364314,-0.11403309884102682
