CountryCode,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23
GBR,1.0185226209413796,1.2186813404277705,0.547715480452977,0.32780204542923214,-0.8357432908309195,0.15086295546311665,-0.003350885769464122,-0.09546983280628721,0.23053741160408783,0.6396565337786261,0.19096673340700854,-0.6572954620097022,0.7508313537732768,0.7722741524686745,-1.1161715774740393,-0.0341509756457641,-1.4390159152324016,0.713022694288854,0.19036946029244112,-0.9090079650635392,-0.007672874066454578,0.0631722007186497,0.0
GEO,0.3745509740198607,-0.6769424242076878,-1.4112504968756507,0.5551826916072548,1.243215412151778,-1.3547385656567126,-0.01776235247711018,0.7545431191535306,0.04536200551048676,-0.7007154828397464,-0.8978972072120595,-1.150911890066112,2.1517774153109723,0.677321462801216,1.3329585095835925,-1.0778394116199002,0.49877366236346476,-1.470607187853433,-0.5648408302652342,0.12884574461582035,1.1378984807101673,-0.4650721220687042,0.0
GHA,-0.9396079025614487,-0.3697780984218248,0.026803228549448173,-0.2645608308952709,0.18556340254930387,0.12456736461543247,0.5989920491454175,0.313396328986092,0.0012724320614982817,-0.12558297476819197,0.5451377308955898,-0.36030258282837613,0.11322909642849598,-0.19108909403523236,-0.17425372707328987,-0.29427630956072753,-0.43415098138818176,0.06608820418491694,-1.1685029703584495,-0.681792426695722,-0.6127293419321196,-0.46744524398141124,0.0
GIB,1.086489921319757,-0.14774589986583456,-1.3448125818077241,1.2653541759634885,0.4253616589098381,1.0473257766083404,0.6817985835854852,0.9356315836415692,-9.237474296315826,-1.0274781482782973,2.1360722112167987,0.4458585190313776,-4.123464456869654,4.056933516870847,1.9667194340516938,0.6017245916784728,-0.46336789342008466,1.7928488140830061,0.16192259350741833,-0.8275984637274443,-0.5959461680838184,0.034250036578551114,0.0
GIN,-0.9723270457599745,-0.44719105521566405,-0.6278547371789539,-1.2979347436547561,-1.0595293105791763,-0.1574044188401966,0.7356674941695441,0.008070825941519765,-0.3220483111125352,-0.2541739829321939,0.4082590465493516,0.10899803578988519,0.581543212328901,0.2277856992459185,-0.2646359920331659,-0.36404407899289365,-0.04345451437180194,-0.16568829329113224,-0.9314134684636957,-0.5128301603541409,0.1902392928163519,0.1840086430672446,0.0
GMB,-1.1604758546897687,-0.6233145702847317,0.18590313574589196,0.07039108919448857,0.2171977524255681,-0.4285436430840239,0.8595356637503557,-0.2228442738367259,-0.38362600559997473,-0.3488352834628467,-0.07706323753120162,-0.4651786667196868,0.15776836390107662,0.47999914431776236,-0.5214070270278331,-0.09904596388964368,0.18454146557718062,0.18821303078631252,-0.5402409721125441,-0.11336372935837415,0.322151163076485,0.1793473492814127,0.0
GNQ,-0.6596455979855126,-0.04094537571312131,-0.2711342710106379,-0.7597855856140789,0.17658775043613129,0.016841184472812895,0.42295292033955095,0.09943002820466652,-0.05367471159390121,-0.9565912998834135,-0.026508669920000682,0.7841626444911052,0.30379424496002677,0.08534338222421411,0.2804925229657328,1.1509374733862903,-0.33777541224178437,-0.5280339114956834,0.028397840083510123,-0.21966413780862318,0.016007902168457513,0.08859434427149349,0.0
GRC,0.4659694456453127,0.2703576102103879,0.12952149903176768,1.7106797313837363,-0.7239882797165011,0.6453304162046188,-0.9193608898773965,1.0145879045003836,0.714756564996965,-1.2789587127485238,-0.48296909050620185,2.558373106916731,0.8256304801031922,1.5069243489328308,0.636158667651374,-0.7788298307973439,0.23385576497876842,-0.8590542201727938,-1.016288855371453,0.4591549829614161,-0.04201252004996635,-0.07298408876871558,0.0
GRD,-0.19115643322088202,0.21393066981716485,0.004517550636488471,-0.019866083648237522,-0.05599379858437226,0.017882291930429572,-0.8384499175171124,0.10381370455126358,0.2453230885025499,0.1810719498523303,-0.2969307576655554,1.026027860777248,0.22946979422850416,0.6216182721462158,-0.41188904689154054,-0.23461881242771931,-0.11558717820494338,1.347269038659841,0.2738882721327556,-1.8006435062323647,-0.3475750888831815,-1.1745438585104635,0.0
GRL,-0.1470559770753145,0.5388551774288595,0.5082593822640312,0.02034104047276407,-0.30839070934941365,-0.21598597886368612,-0.7424209421010882,0.08055134243447983,-0.12462143276390843,-0.06569519877992509,-0.5151099825178252,-0.7610456401751703,-0.07178129988412135,0.1765639594097209,0.4821524597176978,-0.03031077132845751,0.02984569692164341,0.2655154431748684,0.07241802215110067,-0.0917986086803527,1.348484066759689,-0.6114301326354713,0.0
GTM,-1.028308668421726,-0.4705887639196902,0.3811520145980102,0.30137957826324113,0.40234905160733697,-0.2738984205398149,0.33085915984868125,-0.14947240197726022,-0.7524563291079334,-0.06146974063496516,-0.09622035784497614,-0.08276628166545566,0.2019378867212684,-0.3056182853844982,-0.8516788424695217,0.3511187654339889,0.20797519766051864,-0.06252806329527329,-0.6805797336800473,-0.13863795915542595,-0.2113521727930748,-0.05352450518217829,0.0
GUM,-0.21031008251269992,0.35874329129847116,0.29168764645404094,0.006036011501253131,-0.17155365195752234,-0.22898030119646887,-0.35507079516006207,0.2980039724707212,0.8428413852414464,-0.20219819591783705,-0.5556807843515671,-1.0891675649788048,-1.2100466090370907,-0.8516974714109407,1.133212256268582,1.7466730804019728,-0.2222518793352553,-0.35575104048033973,0.2075060081762116,-0.6521939781692762,0.016369040995814058,-0.5487231503783556,0.0
GUY,-0.8083693967680093,-0.4061200331834051,0.2750834881721005,0.5638949262076418,0.0620560066615189,-0.3168731979286923,0.403299212428902,-0.15996590955854204,-0.36163124617274606,-0.4451287045816301,-0.26589389638649114,-0.5629834759984724,-0.47920914136126774,0.7714610678279626,0.1846925661135439,-0.22476431219609286,-0.04810161698987832,-0.021036804105631662,-1.6523768483256434,-0.3816371026584193,0.04793461785854882,0.17447066441275358,0.0
HKG,1.4386276675338103,2.1067749730100953,-0.1598485924882579,-2.98248696678855,5.889873744258973,1.101253839293922,-2.2011429768370094,-1.9899734635679294,0.30662585693376126,-1.2199266484100764,0.3223251394088651,-0.09740591483074157,0.17128997580892233,-0.30084395094460115,1.4321961509776029,-0.2676839095681496,1.987841305163435,0.5693846301512971,0.0012109180779401837,-0.7053401807465982,-1.566913590674037,-0.987226762541878,0.0
HND,-1.1601523266480571,-0.6301066030341882,0.4350331993831461,0.5575265102838938,0.8811518094068329,-0.07951308314500515,-0.029226406873459516,0.05192679072441029,-0.5554616275203291,0.22126356269964034,0.3656031042148412,0.3139202043144413,0.0932498159282832,-0.6400778947980379,-0.11622558786708297,-0.6329606419633275,-0.5825847090171415,-0.4830736949028474,-1.09373306115781,0.1535882751984397,0.26522097838981384,0.3883842442602914,0.0
HRV,1.135640201202576,-0.6971712375802163,-1.0820542493150254,1.4841107495117576,-0.6545827606486614,0.36178632569918234,-0.4746348406077557,-0.06678927774830366,-0.7426611902224467,0.05692698132369848,-0.2012174466220104,1.0337503221361086,-0.9875153730966466,0.5490017614659759,0.135853274552611,-0.02736735281763117,-0.34946316843464464,-0.8216630606649786,-1.2037809464850904,-0.8200310992682321,0.8099023911264407,-0.329782235735231,0.0
HTI,-1.2989312501525363,-0.6780570548186601,0.7621531857037819,1.0841020230541532,1.9477580550170566,-0.49525626758058405,0.5118642037573736,0.5907310867038724,-0.3787516164565227,-1.0132933404925952,-0.022134916259615733,1.1141276629645294,0.6836534011388972,0.2678815183173646,-1.3268031486894245,0.7514459005770858,0.6205165772228569,0.1005928097810257,0.020083958194847592,0.1258792303195824,0.6620885259237778,0.7275341392405126,0.0
HUN,0.7082201806943931,0.6320548547099873,-0.4489711423208441,-0.23707376070333414,-0.3463728416524262,0.5849097922260063,-0.8681478621156534,-0.11379786506825916,-1.1405505093707764,0.028537373943093487,-0.7271845276048718,-0.6241845527406318,-0.10374871199669737,0.06507541846494182,-0.2666867112395813,0.19761776312613835,-2.191387060983965,-0.7106745632709613,-0.19167607583275634,1.20925773815992,0.3117666409717968,-0.47008947208116725,0.0
IDN,-0.8501233340610111,-0.4135866458684317,-0.3860450672581501,-0.7279230724911686,-0.5271164152316483,-0.1836971622730411,-0.40558517897378665,-0.2949677444462819,-0.4767359389797751,0.22428123243258366,-0.21411354655036866,0.7891841841057416,0.09085678653944815,-0.7662170582797511,0.16222966536507918,0.321225537183284,0.23571049875606198,-0.20339241711211917,0.7680553228561169,0.8408787584561002,0.05438611035008228,-0.06010946883251665,0.0
IMN,-0.11733659791350337,0.055830222488168574,-0.0032562193881057193,0.04717422547633992,-0.05279935471166775,-0.18339459559901766,-0.5392725699048906,-0.3943585120723754,0.65738212685877,0.5733068372382125,0.17958863571219796,0.5532410647627034,-0.2506678779772148,0.5863698906999997,-0.2892958887695252,0.43277321376122396,-0.5260189541633091,0.9690034268409824,0.12550305042462342,-1.924697879389249,1.5294755382075957,-1.5105582018814065,0.0
IND,-0.4402087229015903,-0.6345255140844751,-0.9640891644598085,-1.1536699145771636,-0.6625511313263915,-0.7083478125313029,-0.02890479521976182,0.1610152030873474,-0.025873494397169332,0.357492182330728,0.2609045800689433,0.3404439770910217,-0.49860927093432883,-0.39860739213991303,-0.14995007727423226,-0.34324903827476017,0.3481802069424336,-0.06263325789510382,1.1125691134553641,0.612204040445349,-0.35450738502795826,-0.48567215422542886,0.0
IRL,1.4510767523520536,1.2538650945647356,0.19632389652628562,0.29490155874149965,-0.36618568352007663,0.7342180170805153,5.3254170824768865,0.6732776178711715,-0.13635544505355682,0.4231748820810938,-4.565284295343841,2.450675920920417,-1.1204780072664196,-1.3918357588617098,1.1900549053026919,-0.299932500698829,-0.6454078514468127,1.7300634772980719,-0.27206705338262827,-0.5518802524334632,0.5189317669214705,-0.15625988036652044,0.0
ISL,2.0065883308361325,1.3929693600933761,0.06431626873878074,-0.8291295250797147,0.25271083777786774,1.0853015578695249,-0.18679453765343024,-0.46221205752914307,1.578210263457329,0.6257486548628524,1.320626253197304,0.5661468531469791,-1.6020928774012724,-0.348796241421146,-1.3652426183726145,-0.6816237396474985,2.288630192745559,-0.21076689734635476,-0.15308278657378568,-0.7251652167398742,1.5765062371114704,0.5518023243413871,0.0
ISR,0.6024070715491572,0.5088938257524589,0.552376025506287,1.104279507107235,0.6903928641827893,-0.5884173205535909,0.027801591873130062,0.996670011322868,0.1343893814472921,-0.20419668242313332,0.04120073852188304,-0.13059947441976347,1.0582332250966069,-0.0959777831787694,-0.5996461725245819,-0.9314986575176074,-2.343249049849583,-1.8007094181986658,0.5250677430332682,-0.22997286394205593,-0.8744842032077124,-0.9563572936798563,0.0
ITA,0.08613936210877142,0.6028724546808034,0.5486105554857295,0.756637965637431,-1.169974814867772,0.44698037475649616,-0.08815079519477657,-0.08037574455662959,0.03008102848910525,-0.7431382017705275,-0.04779041820075222,0.5147762403072041,0.7836303676439309,0.6198367183416792,0.18149380485999533,0.09541855343492585,0.2073076064476358,-0.05607997030865959,-1.7179999661030627,-0.8032638126513697,-0.42115788701854,0.2017226670172528,0.0
JAM,-0.2435101778013114,-0.8348394127364968,0.15695615124491838,1.071997383696543,0.014416316376599046,0.8368930568431148,0.18298360023752294,-1.0893769674181646,0.51583076402436,0.5026333865697318,0.26255410106620575,0.274064309753932,-1.2084424804730232,-0.5665483647794907,-1.1480284417427498,-0.37112506053490246,0.5647704567376964,-0.6604782641005343,0.1880823031954208,-0.5543563769726979,0.3741506437255737,-0.22336569514107446,0.0
JOR,-0.3303832915395573,-0.0946174293709468,-0.10485831415631587,0.13785581225041407,-0.48314038619119215,-0.44471887079238315,0.19142124022681384,1.1325526014884852,0.8871437630086181,-0.8705024921398293,0.11244041936697867,-0.578949781347528,-0.6880320985517544,0.37336433771821126,0.5423985943321151,0.0034901828173452606,0.5215852473939413,0.18180036976101283,0.2204120182979624,-0.20340528834134994,0.05231674991286283,-0.5299394194607524,0.0
JPN,0.5626005763706361,1.431023669756143,0.28727893478011535,-0.8654875243668242,0.23479544146265105,-0.9801951535264991,-1.44186858057969,0.9007945544157664,0.3063461536423649,0.17646897798983383,-0.4705926735743135,-0.5184577076636295,-0.2615871487812843,0.561514062097478,1.7503820780186081,-0.6983983511131105,1.5519558164395704,0.9393326994064232,-1.3528456961363717,-0.7704159384131449,0.7002212125452627,1.1839917014082042,0.0
KAZ,0.27410785498524276,0.7426503466194617,-0.7708916876436559,-1.8045063215775643,-0.991590343740277,-0.31903771136731723,-0.9874223141214739,1.082910253369693,-0.15037029320285472,1.3527971712879463,-0.8416211994389217,-0.19643044574984533,-0.801795868129899,-0.22711127167053988,1.3654678225006596,0.9170071986002182,1.269122133843624,0.2201946830339713,0.4416182965349466,0.1403670773255802,-0.8748358773078141,-0.7570339526435651,0.0
KEN,-0.6591841563564869,-0.2988858642604588,0.371774133467617,0.7099971362100753,0.5272769138515293,0.23224851935405488,-0.017724968647034108,0.5495747653314694,0.6035943289706673,-0.37735456161412945,0.17311809491687938,-0.31209350873422,-0.6582603209669714,-0.5153897891206359,-0.10596635552525631,0.7850439434400328,0.6277305071119262,0.1755495008345451,0.029177329378414035,0.31171926060380406,0.0807463208520965,0.04588817197117956,0.0
KGZ,-0.2523816415578741,-0.04087407689985039,-1.2549536484660053,-1.6109137908511915,-1.3395239352988682,0.5747787505548355,-0.7957949881923438,0.1398124436654217,0.24678428178264936,-0.009670043089263537,0.1988705181350419,0.29819773373318553,0.27413716521374726,-1.1356461300856213,1.5505636178295028,-0.007979376342217478,0.43956139559225155,-0.052284112889034624,0.9037684580828826,0.8844941884319991,0.3690226502231955,-0.36214281444544083,0.0
KHM,-0.6748528775891137,-0.2520488258938635,-1.0385090335280946,-1.9171033008949943,-0.979402031483388,-0.7248298815813066,-0.6443257416398596,0.1402675439675885,-0.202100604948953,-0.6616505354928857,-0.11111570685916923,1.039663033355998,0.14189057913094308,-0.7702876368439917,0.3103840616196904,-0.04527138922444253,0.8615122435622369,-0.016776469455712453,0.5395506948718359,0.19142813760665758,-0.21970382888849357,-0.4834104807464743,0.0
KIR,-0.7342154609207007,-0.1002594274053403,-0.19007383969546746,-0.3997438079859189,-0.03258708863126541,1.8800891409940328,0.3046412588589274,0.48020495094153504,0.8961150559478216,-0.46284001318595897,1.5965066103604182,0.28297574836567907,0.6257741721570204,-0.6664356685330843,0.9767198143811218,-0.6371644568735063,-1.3659728518300918,-0.07485825558645519,-0.8386759864059853,-0.5639434363071842,0.5709990936846365,-0.03280354548099615,0.0
KNA,0.19854684034137118,0.39340801847598106,0.295657873246741,0.4691779860688389,-0.24741430228536446,-0.05154843299856283,-1.327570752014844,0.2618660405731867,0.3181227902013415,-0.5862548585398025,-0.5075811994741267,1.7120109668477894,-0.109387150275356,-0.2068713019013198,-0.7162545644257526,-1.3421899253500793,0.7728029519582704,1.1555366271860072,0.8152990163276607,-1.9425377102207793,-1.6869260365715353,-1.2611122545010118,0.0
KOR,0.5079951135664427,1.5233615290446174,0.5124638455873886,-0.5936376881491655,1.2902328474529772,0.14922267807635536,-2.0616164535430976,1.0254221726345483,-0.32728286829415587,0.2851494030809762,-0.2913153743442587,1.7183864484301483,1.2347904706978474,0.3549371957823261,0.33500127504277616,-1.211254377984764,1.766357284458273,1.9450982385000215,0.11988843017127425,-0.9333302231140671,-2.882674079044851,-1.8205851782765465,0.0
KWT,-0.24701449914582269,0.3529847636733455,0.48062892963070764,0.09537764797713028,-0.48789982796699427,-0.9123707774660109,-0.3146222388584495,-0.40546998194079914,0.2132919987925951,-0.20334370586511946,-0.6304506747500642,-1.8689179370775648,-1.381577816503122,-1.9000364699183934,1.4738893927504686,1.7919973891136478,0.4792959757121184,-0.7474261284395506,-0.4437721269448589,-0.5869246678163604,-0.20346365541011288,0.04123332307485548,0.0
LAO,-0.9031205201248299,-0.36232383918496036,-0.5142738067537084,-1.2393922363181225,-0.32864333113095234,-0.5706034585894503,0.006353357856585173,0.28088899628569,-0.4291398390622423,0.4327640235157119,0.048557218188526645,0.2240843793492831,-0.04719985268383979,-0.5321627752571076,0.43790870061649106,-0.368823863991749,0.1109472230466944,-0.08798389672407783,0.16814536208471512,0.29315144135219645,0.23704528863293556,0.03787577970242657,0.0
LBN,-0.10813699628696453,0.3083352117174207,0.39202838308791654,0.3874513980847315,-0.8902977405726489,-1.1983391430345356,-0.7514867186239609,0.8862818056209864,-0.13469603508408726,-0.18680805593565616,-0.8565192375434142,-0.7836959179321582,-0.23611874440825287,0.7983521701972948,-0.47179228701554243,-1.005785199366844,0.9565482338339387,0.9451212805700839,-0.23432261011749672,0.38115938556912915,0.7494745845627532,0.24743866567711453,0.0
LCA,-0.3955446182140165,-0.08135361566541817,0.3641411603798708,0.30692337336298886,0.29622931238608624,0.4360476156329475,-0.321411691568298,-1.1325355435497806,-0.20755635209492618,0.5393728324230412,-0.37033980377350145,-0.308674321731724,-0.3238934300862451,0.13394827133081078,-0.8381510845746637,-1.1475802408371374,-0.2729461085941079,0.267419481688547,-0.9485395002351589,-0.6242302778571018,-1.5283893438933118,-0.0853440740307239,0.0
LIE,0.8386012144763668,1.5800395571567079,1.6184642949124748,0.6621559962305176,-0.6598781024701664,-3.65348820136745,1.1471148852749447,-2.765762879896686,-0.7462837365419419,0.7371736187825034,2.58834691078372,1.1856718799558026,0.9148007021703514,-0.25853055946462605,2.8343667652185283,0.12663656279756672,0.5170137464695799,-0.41719077115093084,0.05413012036954772,1.337502892184744,-1.9053825717137305,2.5899205578992524,0.0
LKA,-0.1206740787210417,-0.6827313762690763,-0.8471644938705012,-0.9988041952920671,0.45678567428089234,-1.4061219473298132,0.7336569590436567,0.2834505523151602,0.6256350055817653,-0.6182008370859046,0.14581544098045135,0.05277620808924735,-1.1871566212990539,0.368758071335259,-1.3717844154907421,-1.1169304024913917,0.2927117670260424,-0.794080609457678,1.5047856056146571,0.8486080626609683,-0.30387403524528317,-0.05459625224274119,0.0
LSO,-1.2642277918442362,-0.6925035480378297,0.7638086051449949,1.7033652102866492,1.0000868137290635,2.864939003157996,0.64069605404076,-1.1972523702908802,0.4763721289163753,0.4102908874937435,1.3493516970525374,-0.16609604465300803,0.5114948941580805,-0.021551268122325017,1.4544845557044357,-0.7612830673882187,-0.4252672554128468,0.27048256045810337,-0.7233137118324863,-0.029191564326278074,-0.5779072673722295,-0.420190866380541,0.0
LTU,1.5359646261570166,0.12328986755522582,-0.9927084880746795,-0.20382109483836194,2.4947961861509107,0.8550102149688057,-1.640713547980596,-1.1584010483720344,0.9894345847617221,0.37004643038507146,0.013126807581506542,0.28599310023355956,0.13919403971007208,0.13773154053641085,-0.02985034177730829,0.1772130916362162,0.4662189056389729,1.461910256019501,-2.4563536910408494,0.47648516099440175,0.988923579079141,1.4638269814507117,0.0
LUX,1.9628809753857086,1.5694033195528123,1.6738783821677203,-0.2663311755002798,0.14384794379762206,-0.2546840897730553,5.611156999913961,-0.9844527326795637,0.33992798553555237,-1.3948124313383887,-1.113069420767229,-0.39780650523317945,-0.3371503357272591,-1.3946243811531058,-0.7565881713633293,-1.0657814700141814,1.7286885596605306,-1.810043714502174,-0.5915330279033179,1.0371731844770342,-0.8078923353886566,-0.09296844922295443,0.0
LVA,1.3514196720666192,0.22553161162097315,-0.6301893177555428,-0.0829029983980946,1.9757543092323004,0.6502602516256986,-1.5200476896585475,-0.5510806194564652,0.7123545768424213,0.47621968580635216,-0.14941110559564472,0.20210423127279173,-0.7238918271300127,-0.031575748498941826,0.020457595470677777,0.2464305422424128,0.13951026441460745,0.9482910837782177,-2.291546206337837,0.44402764118531707,0.7847655056782322,1.0139838725104682,0.0
MAC,0.23836519410145782,1.1032212268584811,0.9046590688454047,0.06220666179125096,-0.3666861681297178,-2.193267936331923,-0.21713383732196434,-0.3245421464632133,-0.6497500147929733,-0.898328407830285,0.6632571580809541,1.3624218914063415,0.8181035133787665,-0.8236608717417581,1.2632894193080024,0.13840631891472488,0.45678084261634994,0.09450651610092438,0.44173189411972025,-0.5181154982972899,-0.9460819192658866,0.6247450333217112,0.0
MAR,-0.3236495211539742,-0.2399521854000369,0.04272883841111675,0.3606241768382565,-0.6571492240975151,0.04774166266990605,0.14562185956701706,0.20413282588304169,0.4015115874611469,0.11904696595266029,-0.13205140322076941,-1.36253472930865,-1.2070091996741485,-0.35499185774755626,-0.05189390990546062,0.667677323721882,0.4253625731847159,-0.2392026173950763,0.2043141334104647,1.0050216600153123,0.3979409885780278,-0.009726718327976815,0.0
MCO,1.7849425162472379,0.6422481380277979,1.5581568276517561,0.973506232695247,-0.42344180627870226,-4.8115450869830765,1.2444880934260347,-4.362592862123884,0.42577000983518704,2.291296475358955,4.27511774519573,3.988914850151508,0.5947192526109851,-0.18729041331539498,0.7679075335870035,1.556724772315067,0.08206456838403324,1.0329674224329632,-1.3241325564918651,-0.3785207520379639,2.452823984147747,-3.4763304755004834,0.0
MDA,0.9215569749537995,-0.7453254490074145,-1.3275311550315276,-0.9023299958106955,-1.0801585313382804,0.19418963272050613,-0.4976070775732594,0.023607626130523297,0.18911249794451004,0.8407596338830539,1.1606183351916441,0.1569467771913583,-1.558327900668987,-0.42819511507116076,-1.1258470289818387,-0.6176805098840148,-0.25971417981404693,0.8053062388705535,0.01933082378327122,1.5702451802886004,1.1857940136516365,-0.645876577634511,0.0
MDG,-1.031657272160934,-0.4408198167666887,-0.2178897542608352,-0.9644362055769834,0.6456485395310803,0.12138562100570438,0.5006615092711602,-1.0837066313936137,-0.5682358144282406,-0.5118965749951633,0.014829356844709539,-0.10703806366650229,0.5931582864917113,0.21567510947565108,-0.9229487166827288,0.15756918917093374,-0.6092696929375037,-0.2630024154570716,-0.5244321829476601,-0.2430955651155906,0.2906217624038432,0.3493245509253436,0.0
MDV,-0.24816148950182573,-0.1676417264976719,-0.20943627266956966,0.013525537481766008,-0.04155077706914663,-0.03510803439685092,-0.046408431039488135,-0.7655229245420584,0.8859619716378497,-0.13779592076115155,-0.10342399540393747,-1.848242302908216,0.08277267938934375,0.09238015798325494,0.31659683783014647,0.09069490112063054,-0.18166284654404682,-0.2217576083394629,-0.7782819565319448,0.5275191483515297,-0.39535004589725214,-1.224575960682687,0.0
MEX,-0.558482057545264,0.06676503302361508,0.47829290072225006,0.23433841716686962,0.64342127239801,-0.6834113714320862,-0.2978861391471163,0.9118752745938691,-0.24449342511724426,0.6245344971925023,-0.10824228196904578,-0.579265091856635,-0.3096963456876786,-0.1611692835506058,0.025937082659875113,-0.08942502681376525,-0.07986522747405818,0.6069468316857393,0.9568375903120181,0.47343966658315106,-0.6169865767831527,-0.6942893678320866,0.0
MKD,1.850695743723313,-2.550644962153237,-1.9937426468925667,3.2448454586368376,1.139100273884912,-0.027363789204356115,0.2997814245058611,-1.9791833983549199,0.8317471412975707,1.0853807474716328,-0.8399203522364574,0.006356927005779508,-0.9281060719770552,0.8316164635377059,-0.7873941857962165,-1.6056219758992987,0.5131601458822129,-3.1864204738284494,3.037424651791358,-5.158184819550426,1.0566196096760188,-1.018446835367829,0.0
MLI,-0.9164408968264952,-0.403130403256759,-0.6424510751162282,-1.2336674899010307,-1.1766070890348022,0.22157264486513412,0.7335741018002802,-0.44492927225963264,-0.01703085420552308,-0.3357183480808758,0.251698682557468,-0.13871252943000842,0.4171219522429806,0.379348357218156,0.35428704745121253,-0.4424411427187084,0.2798527676036061,0.1849707646752597,-0.47004748230482485,-0.38175554637196724,-0.14820456685787448,-0.27055182736645833,0.0
MLT,1.0896483720254873,-0.0020448179475193915,-0.4737027675571728,1.2011501668287292,0.1937808886060066,0.27842171567814744,0.40679145458422405,0.36542524451444763,-1.4189134553359466,2.520822011811674,-0.3860468054236775,-0.20098637091973878,0.8765138468249278,-0.33137222836211727,-0.7510237442441825,-1.551918323208918,0.6226426122569764,-0.27562385087445546,-0.3322350487649206,0.23491781226521755,0.05880074302771717,-0.3224126078125961,0.0
MMR,-0.9432268182809391,-0.38324898039068894,-0.3302370841619883,-0.9811950667480978,-0.08759935771608111,-0.5811914412710278,0.420433801271954,-0.3174936606544346,-0.3049731951706356,-0.8499215372235996,-0.2673859025802175,-0.006559309550458356,0.23174570534942462,0.2730494900327503,-0.3641748912853479,-0.011363862801126844,0.6308976705600982,0.1999755319063356,-0.6910398715162245,-0.7847570737890318,-1.2965537718033138,-1.0771213524123548,0.0
MNE,1.0767382292553203,-1.0124894020443873,-1.7299464843410488,1.2068757509723738,-1.0213481838148666,0.2631792513882804,-0.271790028248485,-0.4633443214603232,-0.03144506228075746,0.43135408526816904,-0.580000330552236,-0.24257916360609405,0.556819643608401,-0.2248632931991495,0.5115929066366579,0.2663411379366165,0.45197413485803867,-0.16468647050386262,0.7114367979814142,0.5501992632983748,-0.7202481096436407,0.36284524017218,0.0
MNG,-0.32406492037897594,0.09562752005640635,-0.810042753677163,-1.46453492423418,-0.2679855469986562,0.12926268664699647,-0.5486555046113214,1.188790901041448,0.5325746667641745,-0.07377180871307795,0.35638874422838096,1.572280389655538,0.729436947349437,0.0074694325303631594,0.657184089905583,-0.1955881122464914,0.5155689697885901,-0.23272851394515842,-0.1041170061957071,0.23602735650938914,0.5193037404278814,0.6158581669018127,0.0
MOZ,-1.1262698536650362,-0.5996318953219414,0.06930682867360244,0.32296015251959814,0.01297577044803091,1.154395861242,1.0885461765479079,-0.41730587941197944,0.3999607151906918,0.25691014094402775,0.4952980241918969,0.008143974318641304,0.567407389659167,1.3074212109413454,0.878925169625327,-0.27199312000344267,0.15165954973283144,0.11638535175790637,-0.019843875160836164,0.2673613769221558,0.17074223902350733,0.11221643499345195,0.0
MRT,-0.8255972777414798,-0.38263089820042073,-0.5915260042483009,-0.6300503670391049,-1.0279395570958048,1.1342894408160435,0.7211456255411369,-1.3466618740661411,0.9069051074903802,-0.4818794328170232,-0.4163853050968792,0.05502971902589653,0.3211167149967109,2.2719275442799507,1.8841824560694365,-0.0343302789177323,0.17875165229353107,-0.5325428589912339,-0.579875022002898,0.027635581269035488,-0.4591919707818656,-0.4262177560476695,0.0
MUS,-0.03593760645309536,-0.03923432799669054,-0.38299894368773085,-0.42188436493904774,-0.35425323587832713,-0.13812256659359823,-0.5864872054317927,-0.24519917161022176,-0.011553426691556231,-0.10174591416242224,0.036844060575595264,0.2359412254707224,-0.4817889531789958,-0.14840155481230655,-0.22564029254368984,-0.9754713689037132,-0.07675199081846577,0.3632842125946055,0.39847367532645295,0.3978794521775923,-0.30994086318146596,-0.3111844434129738,0.0
MWI,-1.1705232749194916,-0.6003228932575262,0.05716388856904085,-0.10738225901826677,0.025409284759093688,0.43541506449942435,0.9881304239427996,-0.11005710438329104,-0.22326030549436124,0.21621293479337675,0.8948000738496422,-0.5094790687515882,0.4734972662378892,0.11323856981476621,-0.16008611233304199,-0.5485328989760312,0.10939131495230643,0.6183431648116822,0.0591557443227119,-0.04419633711007483,0.2993022088881619,0.10135056033765608,0.0
MYS,-0.23704471329611687,0.23833106778934113,0.6135105189812783,0.5762542079513173,0.5152148965162167,-0.5319889350694583,0.36766150586517765,2.2321497140824986,0.14226323488197598,2.0789412410733235,-0.028022053967636962,-1.233475888610712,-0.8827278445418104,0.17698051084729266,0.1287516390308314,0.5724396707821923,0.189224291890882,-0.0999449048927015,-1.0355245963566506,-0.10676511100688607,0.07661756538605036,0.20020909671722023,0.0
NAM,-1.241950368674112,-0.5951590828352281,0.9497864304490864,1.4237459207858083,1.393418871975906,1.6030518893493573,0.6049174999360021,-1.1207005043047182,-0.3911045821390888,0.5968601437295729,0.6452367409604528,-0.32323755978236984,0.48701922401613407,-0.5110819420897867,-0.07175292041211685,0.4043771500816466,0.5954712047037559,1.0754302202614472,1.9011185643329487,0.8424405788731792,0.016319107975740123,-0.20485116045874047,0.0
