Indicativ,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31
ot,1.8915490493079308,1.2961804494543732,0.007923310681148606,3.0625204134709505,0.7533192053854048,0.28860184950033846,0.9186546593781236,0.4837963199497289,1.1188842413682203,0.28279313397353617,1.114854222981795,0.017605104009781453,1.7334012366111178,2.7510993318367327,2.3223319706292966,3.2165369034673115e-07,0.27984033899824645,4.869195033997048,0.05642481710876048,0.005042357398563036,0.10758806512773587,0.6055311314261277,16.231649961560258,4.142473889136785,2.7415915156504753,0.00542710755073927,3.430727402408645,0.02016361965577896,3.9606118695151595,5.886017518030768,0.3574740465097534
ph,0.10258552957609801,0.44291702994784976,1.7031927027355809,0.5303685174902419,4.394911134169903,0.2583358303338903,0.07172009727869198,7.682815039632393,0.12234533168952041,0.15358238179410127,1.3241802009108785,0.5903806127120885,0.001443135430337547,12.741910299442052,0.0028956196007924122,0.936997024917893,4.075740837546888,0.0011828431045904043,0.3306795936715098,2.9525020198558867,1.6920269724060188,1.779361364858416,0.6756679909146319,0.050741634820582006,1.0318883265986187,1.6118288326212833,6.849106423390453,5.204302651347332,0.27672855023561416,0.7421249242740158,3.1299573690880234
sj,0.1692805300005176,0.9384399477237961,0.04864660894178742,0.4172745344223138,2.014033458906908,3.1486654556964235,0.8856607655038655,1.614212746720122,6.461672602693426,0.0070857144400318,1.221306490959086,4.708954135529597,3.7908213000635795,0.0005786302930012739,0.1342356947248188,3.0610820367192444,0.20761592579744054,0.06114221030462996,0.8507725468613911,1.8809965144087841,1.7125530678306466,0.4781762052777178,5.329263748513825,3.1892811736678173,1.7392731405858604,7.6617784946032925,0.01651589109899414,4.233400015550188,3.359580555286862,5.544007906764201,1.0758904922017511
sm,0.2072731166479184,0.45169180034988804,0.2953466189146479,0.24334340638998736,0.02209571618265376,0.2848267802264133,0.22060091428875378,0.9802030512885089,0.4396566404467335,0.5348934555604258,0.16925300358101358,1.3583590408229673,4.835631315255914,0.07220870290398596,0.4259413462358771,5.763485756025637,0.3344874893942628,15.916148033736652,0.06332468305778448,0.7909037224919072,0.3553283699413692,8.277749407103721,3.961273723739036,0.008554474845596417,0.7252670863543021,2.0924876352979918,0.5875141024044481,0.6549049775198392,0.6062959931203348,6.331191504765358,3.462415028366483
sb,4.753450003788139,2.392995370634183,0.018902869378367358,1.6537491630489096,1.6657655944137069,2.0619085726484756,0.7862369614612706,11.463569190267453,0.41099855329259355,0.14797706798802038,0.8456478257703245,2.0287285428714963,0.00011119227519414438,0.19088373921932975,0.06418526857190283,0.12410181062166836,0.019297482025028307,0.5434516816087868,0.4932844440901749,17.94681746673803,2.866796255319594,3.6526713727798312,0.756209566335987,0.06710259551171892,1.6022197131545939,0.011355186480958894,0.17474675191677352,1.1502859020825322,4.421899156207081,5.724171500404609,1.998472536427797
sv,0.717454534960106,7.584954248570193e-05,0.7999353664663985,12.66774599541352,0.5478545284344,2.794396125039786,0.2237788546121727,9.38438999686656e-05,1.8691046653979355,0.9981283378105712,1.227582271555761,0.2611545100083632,4.826105500166989,8.711311952077546,0.5310037808458221,0.10922673800500116,2.707227339743118,3.2988999971549258,2.578661747487442,0.6069139548533715,1.018620695255905,12.503607612117738,3.4601427950745385,0.11903904887135044,0.023325060468377835,5.57620904358078,0.07571735525348323,0.21109801753146407,0.3554542991552621,1.8605383901394812,12.513930640808372
tr,5.919884144031369,0.6401164099117131,0.3646221584110552,6.756395999301121,0.17329614394292497,0.05544310617419501,4.068348787769978,1.1809827868595912,0.35233420575801516,4.436258061429399,2.4493408840704736,0.0386257385996775,3.8138272101486006,0.7848443051820437,1.3208889305651839,14.012844611054485,0.10617918830844396,0.5433240444174938,4.354422478624705,0.00843359712314337,0.06462086001893583,0.14230848379926195,0.8463244540295112,4.51841902481803,0.6887436539516751,1.2681660814273676,3.397036213145136,0.9408500632988521,8.586639383216824,3.4152027721658538,2.3217437777804033
tm,4.461676285364256,2.115007867473454,0.7443064642697242,1.018608908133746,2.386938923882447,1.97917974620992,0.00784103773309807,6.787296595605957,12.978073552342677,8.268521257995332,0.16768292594069148,0.025052634651447744,5.823189600094733,0.19003661571559405,0.09772956715445955,0.06401017595239827,1.9704857793909285,2.906995030230614,1.5924418512413376,0.1740693139494314,6.425337013025887,4.61079777701077,3.752683287490796,0.43501425754850315,4.646120584929354,0.0030121114577987733,0.004174719914734824,2.7300389679029413,2.325328999190549,3.716624526335326,3.2939613516101645
tl,0.47002771742849436,6.387322983691513,0.07805637998972595,0.7030873707079137,8.384658546515972,9.48667760530484,13.688733306914399,0.6006799258462754,2.396314651494032,0.09955946592871004,3.975126335504727,7.95024499365551,0.2817636385344958,1.1080596846917397,1.0907797877824397,0.024625053154069255,0.00764801280141369,0.7015606407156049,0.02925304866826312,0.542602279864431,0.007360087403392046,3.161423738223571,0.16453915508818492,7.268977795670477,1.7512385340850625,0.04947618954560218,0.09570424572317791,0.004321301362159175,4.795715586052511,1.2198142953884628,0.6038414216177937
vl,0.057942652586132085,1.8579845668723227,0.7502103297458965,0.5565085465717343,0.14522617030452986,1.8289182150443357,1.234994015413157,1.7857918191424853,8.42992816189876,0.6590456651335868,0.5931437877600075,0.41665144739117604,2.8697781148237147,1.7939329308165122,21.171969107775556,0.1394672229612057,6.101828621065637,5.152291710576367,2.767353530599134,2.708082859524873,3.919768919105966,0.12303675987947985,1.5310817272098256,1.0786353634501544,1.7184899446823123,9.388362977306718,2.172173939072771,0.10379445049092952,0.806949790181696,4.664651510001794,2.587426195525992
