Siruta,Localitate,Carne,Peste,LegumeFructe,Uleiuri,Lactate,Morarit,Panificatie,Populatie,Judet
169681,Fartatesti,0.0,0.0,0.0,0.0,0.0,0.0,66.0,3873,vl
63189,Tortoman,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1925,ct
136919,Batarci,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3854,sm
55008,Municipiul Dej,3.0,0.0,36.0,0.0,50.0,35.0,138.0,38986,cj
153339,Marzanesti,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3708,tr
14085,Babana,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2899,ag
46867,Glodeanu Sarat,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4238,bz
46910,Glodeanu-Silistea,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3749,bz
63294,Baraganu,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2148,ct
137032,Berveni,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3684,sm
38731,Ripiceni,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2074,bt
112469,Izvoru Barzii,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2775,mh
14165,Baiculesti,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6110,ag
128864,Seaca,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1883,ot
30568,Popesti,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7991,bh
96110,Butea,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4319,is
137069,Bixad,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7549,sm
79736,Calnic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2218,gj
153473,Olteni,0.0,0.0,0.0,0.0,0.0,95.0,1.0,3171,tr
120726,Municipiul Piatra-Neamt,31.0,0.0,1.0,0.0,186.0,23.0,736.0,115369,nt
6048,Noslac,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1817,ab
153507,Orbeasca,0.0,0.0,0.0,0.0,2.0,8.0,0.0,7504,tr
63394,Municipiul Sfantu Gheorghe,112.0,0.0,0.0,0.0,352.0,50.0,384.0,65118,cv
30648,Rabagani,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2000,bh
87996,Baru,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2779,hd
14272,Balilesti,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4073,ag
38848,Romanesti,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2114,bt
96192,Ciortesti,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4273,is
120771,Dumbrava Rosie,131.0,0.0,2.0,0.0,0.0,0.0,25.0,8327,nt
71634,Celaru,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4438,dj
63447,Oras Baraolt,26.0,0.0,4.0,0.0,312.0,0.0,52.0,9366,cv
112600,Livezile,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1463,mh
55259,Municipiul Turda,1.0,0.0,0.0,0.0,0.0,5.0,186.0,57341,cj
153561,Piatra,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3127,tr
137185,Botiz,0.0,0.0,0.0,0.0,0.0,205.0,0.0,3839,sm
55277,Mihai Viteazu,262.0,0.0,0.0,0.0,0.0,0.0,1.0,5795,cj
120824,Savinesti,18.0,0.0,0.0,6.0,0.0,0.0,17.0,6778,nt
30719,Remetea,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2879,bh
96254,Ciurea,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14490,is
161794,Municipiul Barlad,26.0,0.0,0.0,120.0,32.0,2.0,65.0,72926,vs
145408,Rosia,0.0,0.0,0.0,0.0,19.0,0.0,0.0,5771,sb
178180,Tifesti,0.0,0.0,0.0,0.0,0.0,43.0,0.0,5164,vn
153605,Plosca,0.0,0.0,0.0,15.0,0.0,0.0,0.0,5746,tr
137229,Calinesti-Oas,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5138,sm
71698,Cerat,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4187,dj
120860,Municipiul Roman,0.0,0.0,0.0,0.0,0.0,128.0,319.0,70747,nt
63526,Oras Covasna,0.0,0.0,1.0,0.0,20.0,0.0,7.0,11343,cv
161829,Municipiul Husi,58.0,0.0,0.0,0.0,0.0,0.0,35.0,30516,vs
137274,Camarzana,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2433,sm
120888,Cordun,0.0,0.0,0.0,0.0,0.0,1.0,60.0,7933,nt
55357,Municipiul Campia Turzii,0.0,0.0,0.0,5.0,0.0,0.0,221.0,28318,cj
63553,Comandau,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1011,cv
161856,Oras Negresti,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10469,vs
38982,Suharau,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4729,bt
6217,Pianu,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3611,ab
129111,Stoicanesti,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2716,ot
55384,Municipiul Gherla,156.0,0.0,0.0,0.0,0.0,0.0,320.0,23245,cj
120922,Horia,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7358,nt
63580,Oras Intorsura Buzaului,12.0,0.0,0.0,0.0,0.0,0.0,6.0,9368,cv
104546,Peris,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7247,if
178279,Urechesti,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2748,vn
30844,Rosia,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2461,bh
120968,Oras Bicaz,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8630,nt
63633,Barcani,0.0,0.0,0.0,0.0,34.0,0.0,9.0,4023,cv
55446,Oras Huedin,14.0,0.0,1.0,0.0,0.0,0.0,32.0,9632,cj
30871,Sacadat,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1800,bh
161945,Municipiul Vaslui,369.0,18.0,39.0,153.0,133.0,640.0,182.0,98159,vs
55473,Aghiresu,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6789,cj
137407,Certeze,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5856,sm
30915,Oras Sacueni,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12685,bh
63688,Sita Buzaului,7.0,0.0,0.0,0.0,0.0,0.0,26.0,4881,cv
162014,Albesti,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3086,vs
121055,Oras Targu Neamt,18.0,0.0,3.0,0.0,54.0,0.0,116.0,22058,nt
71910,Cotofenii Din Dos,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2326,dj
153829,Putineiu,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2091,tr
63740,Municipiul Targu Secuiesc,10.0,0.0,16.0,0.0,1.0,0.0,64.0,20281,cv
22781,Garleni,0.0,0.0,0.0,0.0,0.0,1.0,10.0,7098,bc
145667,Seica Mare,0.0,0.0,0.0,0.0,0.0,3.0,10.0,4760,sb
30988,Salacea,0.0,0.0,0.0,0.0,0.0,4.0,13.0,3111,bh
47373,Maracineni,0.0,0.0,0.0,0.0,0.0,4.0,87.0,8832,bz
71956,Daneti,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5904,dj
121108,Agapia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4311,nt
63777,Aita Mare,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1671,cv
137504,Crucisor,0.0,0.0,0.0,0.0,3.0,0.0,16.0,2669,sm
31011,Salard,0.0,0.0,16.0,0.0,0.0,0.0,3.0,4498,bh
129317,Tatulesti,0.0,0.0,0.0,0.0,0.0,0.0,13.0,869,ot
22834,Glavanesti,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3381,bc
63802,Batani,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4680,cv
6468,Posaga,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1065,ab
72007,Oras Dabuleni,0.0,0.0,0.0,1.0,0.0,22.0,11.0,12181,dj
39266,Todireni,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3635,bt
145765,Sura Mare,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4565,sb
162149,Arsura,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1634,vs
22898,Helegiu,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6767,bc
104831,Roata De Jos,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8057,gr
88449,Bosorod,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1982,hd
145792,Sura Mica,0.0,0.0,0.0,0.0,4.0,0.0,74.0,3048,sb
55687,Apahida,187.0,0.0,0.0,0.0,73.0,0.0,174.0,11927,cj
63893,Bodoc,0.0,0.0,0.0,0.0,0.0,1.0,21.0,2580,cv
31128,Sarbi,0.0,0.0,0.0,0.0,0.0,1.0,40.0,2495,bh
121242,Baltatesti,0.0,0.0,66.0,0.0,0.0,0.0,0.0,4254,nt
80285,Farcasesti,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3261,gj
39328,Trusesti,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5564,bt
14753,Bradulet,0.0,0.0,0.0,0.0,53.0,0.0,0.0,1816,ag
145827,Oras Talmaciu,3.0,0.0,0.0,0.0,0.0,0.0,61.0,8170,sb
72098,Dobresti,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2394,dj
6592,Rametea,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1051,ab
137675,Dorolt,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4093,sm
55776,Aschileu,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1602,cj
6627,Ramet,0.0,0.0,0.0,0.0,0.0,0.0,1.0,542,ab
145934,Turnu Rosu,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2423,sb
137746,Gherta Mica,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3701,sm
162327,Bacani,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3094,vs
72221,Dranic,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2434,dj
31262,Suplacu De Barcau,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4557,bh
55838,Baciu,0.0,0.0,0.0,0.0,30.0,0.0,16.0,10814,cj
137764,Halmeu,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5346,sm
64041,Bradut,6.0,0.0,0.0,0.0,0.0,0.0,19.0,5108,cv
154166,Sfintesti,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1164,tr
105026,Sinesti,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2719,il
145998,Vurpar,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2885,sb
14940,Buzoesti,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5655,ag
129629,Urzica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2175,ot
146012,Alma,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1982,sb
31333,Simian,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4081,bh
6761,Rosia Montana,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2871,ab
137844,Hodod,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3025,sm
129656,Valea Mare,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3702,ot
80506,Hurezani,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1652,gj
64130,Catalina,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3391,cv
178821,Vulturu,0.0,0.0,0.0,0.0,0.0,9.0,2.0,8675,vn
47774,Movila Banului,0.0,0.0,0.0,0.0,23.0,0.0,0.0,2589,bz
137899,Homoroade,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1826,sm
80560,Ionesti,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2330,gj
105142,Slobozia Moara,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023,db
64194,Cernat,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4034,cv
105160,Snagov,1.0,0.0,1.0,0.0,0.0,2.0,1.0,7462,if
178901,Popesti,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3033,vn
15064,Caldararu,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2367,ag
72409,Ghercesti,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1663,dj
129763,Valeni,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2714,ot
64238,Chichis,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1584,cv
178929,Biliesti,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2501,vn
178938,Gologanu,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3085,vn
15108,Calinesti,0.0,0.0,0.0,0.0,0.0,8.0,21.0,11159,ag
6930,Rosia De Secas,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1601,ab
31510,Suncuius,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3225,bh
80677,Lelesti,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1730,gj
97063,Focuri,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4100,is
170792,Lapusata,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2090,vl
47916,Oras Nehoiu,5.0,0.0,0.0,0.0,0.0,0.0,1.0,11212,bz
121652,Borca,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6664,nt
138039,Oras Livada,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7341,sm
39738,Vladeni,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4984,bt
64318,Ghelinta,0.0,0.0,0.0,0.0,0.0,0.0,57.0,5173,cv
146263,Municipiul Suceava,179.0,0.0,0.0,0.0,862.0,87.0,277.0,116666,sv
64345,Ghidfalau,10.0,0.0,0.0,0.0,14.0,0.0,0.0,2673,cv
23387,Magiresti,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4363,bc
154460,Suhaia,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2224,tr
129898,Visina,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2866,ot
146281,Ipotesti,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7242,sv
39792,Vlasinesti,0.0,0.0,0.0,0.0,115.0,0.0,6.0,2991,bt
129914,Vitomiresti,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2035,ot
154497,Storobaneasa,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3147,tr
121732,Borlesti,1.0,0.0,0.0,0.0,0.0,0.0,5.0,9556,nt
56210,Bontida,0.0,0.0,0.0,0.0,1.0,0.0,8.0,4880,cj
39836,Vorniceni,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4439,bt
31654,Tauteu,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4554,bh
64425,Ilieni,0.0,0.0,0.0,0.0,9.0,4.0,13.0,2014,cv
138164,Micula,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4166,sm
7099,Sasciori,327.0,0.0,0.0,0.0,0.0,0.0,54.0,6419,ab
179132,Municipiul Bucuresti,2665.0,352.0,1396.0,432.0,628.0,661.0,5882.0,2107399,b
72640,Goicea,0.0,0.0,0.0,0.0,0.0,4.0,9.0,2607,dj
23494,Motoseni,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3462,bc
113607,Svinita,0.0,0.0,0.0,0.0,0.0,0.0,11.0,961,mh
105419,Stefanestii De Jos,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6772,if
170952,Lungesti,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3152,vl
154585,Tatarastii De Jos,0.0,0.0,0.0,0.0,0.0,0.0,55.0,3461,tr
31716,Tileagd,0.0,0.0,0.0,0.0,0.0,4.0,20.0,7071,bh
130026,Vladila,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2080,ot
146432,Scheia,81.0,0.0,2.0,0.0,86.0,4.0,0.0,10958,sv
48138,Padina,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4107,bz
80908,Musetesti,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1974,gj
171021,Malaia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1823,vl
179221,Oras Bragadiru,3.0,0.0,11.0,0.0,0.0,93.0,516.0,17193,if
39967,Candesti,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2101,bt
97321,Gropnita,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3389,is
15402,Cetateni,0.0,0.0,64.0,0.0,0.0,0.0,0.0,3008,ag
138280,Odoreu,0.0,0.0,5.0,0.0,8.0,0.0,0.0,5912,sm
179249,Chiajna,1.0,0.0,1.0,0.0,0.0,0.0,20.0,17116,if
171067,Mateesti,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3178,vl
89151,Cerbal,0.0,0.0,0.0,0.0,0.0,0.0,3.0,462,hd
105534,Tartasesti,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5118,db
146502,Municipiul Campulung Moldovenesc,27.0,0.0,2.0,0.0,226.0,0.0,52.0,20158,sv
130124,Vulpeni,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2207,ot
121938,Brusturi,0.0,0.0,0.0,0.0,0.0,54.0,0.0,4028,nt
179285,Oras Chitila,225.0,0.0,0.0,0.0,0.0,131.0,91.0,15031,if
64602,Ojdula,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3586,cv
105570,Tunari,370.0,0.0,0.0,146.0,0.0,25.0,2.0,5500,if
56425,Calarasi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2440,cj
146539,Municipiul Falticeni,68.0,0.0,0.0,0.0,0.0,0.0,174.0,31612,sv
179310,Dobroesti,0.0,0.0,77.0,0.0,0.0,0.0,14.0,8886,if
138351,Orasu Nou,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3875,sm
64639,Ozun,0.0,0.0,0.0,0.0,0.0,0.0,73.0,4655,cv
105605,Ulmeni,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5065,cl
56461,Calatele,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2458,cj
179347,Glina,23.0,0.0,15.0,0.0,0.0,0.0,0.0,8082,if
146584,Oras Gura Humorului,111.0,0.0,0.0,0.0,28.0,0.0,51.0,17074,sv
23715,Nicolae Balcescu,54.0,0.0,0.0,0.0,0.0,4.0,0.0,10081,bc
7348,Sancel,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2703,ab
179383,Jilava,6.0,0.0,0.0,0.0,0.0,0.0,7.0,10397,if
163002,Codaesti,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4548,vs
138431,Paulesti,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5815,sm
48325,Oras Patarlagele,0.0,0.0,0.0,0.0,0.0,0.0,63.0,7751,bz
146628,Municipiul Radauti,187.0,0.0,0.0,0.0,0.0,0.0,95.0,33227,sv
122061,Candesti,0.0,0.0,0.0,0.0,0.0,0.0,47.0,4266,nt
154834,Tiganesti,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5011,tr
179409,Oras Magurele,0.0,0.0,1.0,0.0,0.0,0.0,41.0,10365,if
146655,Oras Siret,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9732,sv
72926,Leu,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4676,dj
31976,Vadu Crisului,0.0,0.0,0.0,0.0,0.0,4.0,39.0,4046,bh
23797,Oituz,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9509,bc
56568,Capusu Mare,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3110,cj
64773,Reci,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2299,cv
40198,Municipiul Brasov,272.0,0.0,3.0,1.0,191.0,1.0,846.0,290955,bv
113929,Vladaia,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1630,mh
130320,Gradinile,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1467,ot
122132,Costisa,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3534,nt
40214,Oras Ghimbav,0.0,0.0,0.0,0.0,0.0,0.0,90.0,5978,bv
32027,Oras Valea Lui Mihai,0.0,0.0,0.0,0.0,0.0,0.0,93.0,11053,bh
179481,Oras Otopeni,106.0,0.0,0.0,0.0,0.0,0.0,106.0,15061,if
81184,Pestisani,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3796,gj
40241,Municipiul Codlea,202.0,0.0,0.0,0.0,0.0,0.0,34.0,26090,bv
179515,Oras Pantelimon,5.0,0.0,43.0,0.0,0.0,932.0,110.0,26859,if
64826,Sanzieni,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4679,cv
146744,Municipiul Vatra Dornei,0.0,0.0,0.0,0.0,126.0,0.0,76.0,17186,sv
130366,Sarbii - Magura,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1896,ot
163137,Costesti,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2942,vs
73031,Maglavit,0.0,0.0,0.0,0.0,0.0,12.0,25.0,4756,dj
97606,Lespezi,0.0,0.0,0.0,0.0,0.0,0.0,48.0,6004,is
138574,Piscolt,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3205,sm
179533,Oras Popesti Leordeni,10.0,0.0,0.0,0.0,3.0,3.0,750.0,27879,if
40278,Municipiul Fagaras,44.0,0.0,3.0,0.0,0.0,0.0,111.0,39990,bv
179551,Oras Voluntari,0.0,0.0,3.0,0.0,12.0,29.0,98.0,40533,if
48487,Pietroasele,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3296,bz
73068,Malu Mare,0.0,0.0,0.0,0.0,0.0,0.0,88.0,4406,dj
146799,Adancata,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4355,sv
40303,Oras Predeal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5177,bv
81264,Plopsoru,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6682,gj
138618,Pomi,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1925,sm
122249,Damuc,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3069,nt
97679,Letcani,0.0,0.0,0.0,0.0,21.0,0.0,2.0,7679,is
73102,Melinesti,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3979,dj
32153,Tamaseu,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2064,bh
32161,Paleu,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2788,bh
179622,Grosii Tiblesului,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2107,mm
138663,Sanislau,0.0,0.0,0.0,0.0,0.0,25.0,24.0,3750,sm
23975,Palanca,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3470,bc
64942,Valcele,5.0,0.0,0.0,0.0,0.0,1.0,0.0,5040,cv
146860,Arbore,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7555,sv
40367,Oras Rasnov,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17715,bv
163253,Danesti,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2226,vs
32195,Gepiu,0.0,0.0,0.0,0.0,0.0,48.0,46.0,1853,bh
40394,Oras Rupea,0.0,0.0,0.0,0.0,39.0,48.0,0.0,6169,bv
15830,Corbi,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4095,ag
146904,Baia,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7485,sv
179677,Camin,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1404,sm
130534,Municipiul Ploiesti,73.0,0.0,6.0,13.0,26.0,79.0,518.0,233762,ph
155109,Dracea,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1623,tr
122347,Doljesti,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7650,nt
146931,Oras Milisauti,2.0,0.0,0.0,0.0,12.0,5.0,0.0,5466,sv
105972,Vanatorii Mici,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4677,gr
40438,Municipiul Sacele,247.0,0.0,1.0,0.0,0.0,0.0,45.0,36059,bv
130552,Barcanesti,4.0,0.0,0.0,0.0,0.0,0.0,9.0,9697,ph
81415,Prigoria,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2999,gj
40465,Oras Victoria,0.0,0.0,0.0,0.0,0.0,0.0,48.0,8843,bv
171539,Muereasca,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2630,vl
65048,Zabala,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4870,cv
24089,Parincea,0.0,0.0,0.0,0.0,0.0,0.0,95.0,3911,bc
48682,Podgoria,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3206,bz
40492,Oras Zarnesti,1.0,0.0,0.0,0.0,9.0,22.0,105.0,26632,bv
40526,Apata,39.0,0.0,0.0,0.0,0.0,0.0,3.0,3550,bv
97875,Mironeasa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5802,is
65113,Arcus,0.0,0.0,0.0,0.0,1.0,47.0,0.0,1600,cv
122463,Dulcesti,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2634,nt
147036,Bilca,7.0,0.0,0.0,0.0,0.0,0.0,3.0,3889,sv
155243,Municipiul Timisoara,1820.0,0.0,8.0,28.0,62.0,11.0,993.0,333210,tm
15983,Cotmeana,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1910,ag
130678,Blejoi,0.0,0.0,0.0,0.0,0.0,0.0,96.0,8812,ph
24187,Pancesti,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4432,bc
97919,Miroslava,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15689,is
155261,Dumbravita,102.0,0.0,1.0,0.0,0.0,0.0,99.0,8383,tm
7810,Sibot,0.0,0.0,0.0,0.0,0.0,2.0,10.0,2464,ab
147072,Boroaia,0.0,0.0,0.0,0.0,39.0,0.0,0.0,4794,sv
48771,Posta Calnau,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6145,bz
179846,Coltau,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2763,mm
32394,Municipiul Bistrita,444.0,0.0,0.0,0.0,332.0,0.0,431.0,93415,bn
114319,Municipiul Targu Mures,790.0,0.0,3.0,0.0,293.0,8.0,522.0,150286,ms
130712,Brazi,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8293,ph
73371,Murgasi,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2366,dj
155289,Ghiroda,0.0,0.0,0.0,0.0,0.0,0.0,56.0,6692,tm
40606,Bod,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4717,bv
179882,Ciumesti,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1362,sm
155314,Giroc,212.0,1.0,2.0,0.0,0.0,0.0,0.0,11148,tm
179891,Raciu,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3273,db
114355,Cristesti,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6332,ms
7865,Sona,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4433,ab
40633,Bran,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5310,bv
179908,Pietrari,0.0,0.0,0.0,0.0,75.0,0.0,0.0,2417,db
89801,Harau,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2098,hd
48842,Puiesti,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3888,bz
114382,Sancraiu De Mures,0.0,0.0,0.0,0.0,0.0,0.0,44.0,8433,ms
155350,Municipiul Lugoj,2.0,0.0,0.0,36.0,0.0,32.0,170.0,47737,tm
179935,Persinari,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2826,db
130785,Bucov,175.0,0.0,0.0,0.0,0.0,0.0,2.0,11225,ph
32483,Oras Beclean,0.0,0.0,0.0,0.0,2.0,24.0,64.0,12335,bn
114417,Sangeorgiu De Mures,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10139,ms
179962,Galbinasi,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3662,cl
