Siruta,Pop_liceal,Pop_profess,Pop_primar_gimn,Pop_univ
164598,0.0,0.0,306.0,0.0
164687,0.0,0.0,412.0,0.0
164749,0.0,0.0,291.0,0.0
164829,0.0,0.0,181.0,0.0
164892,0.0,0.0,231.0,0.0
164936,0.0,0.0,211.0,0.0
164981,182.0,62.0,673.0,0.0
165069,0.0,0.0,231.0,0.0
165130,0.0,0.0,442.0,0.0
165185,0.0,0.0,424.0,0.0
165274,0.0,0.0,404.0,0.0
165336,0.0,0.0,328.0,0.0
165416,0.0,0.0,335.0,0.0
165470,336.0,63.0,562.0,0.0
165611,0.0,0.0,311.0,0.0
165719,0.0,0.0,434.0,0.0
165817,0.0,0.0,258.0,0.0
165899,0.0,0.0,371.0,0.0
165979,0.0,0.0,427.0,0.0
166057,0.0,0.0,255.0,0.0
166137,0.0,0.0,217.0,0.0
166182,0.0,0.0,178.0,0.0
166235,0.0,0.0,408.0,0.0
166315,0.0,0.0,247.0,0.0
166413,0.0,0.0,350.0,0.0
166529,0.0,0.0,335.0,0.0
166636,0.0,0.0,329.0,0.0
166672,93.0,0.0,0.0,0.0
166707,0.0,0.0,140.0,0.0
166770,0.0,0.0,279.0,0.0
166869,0.0,0.0,552.0,0.0
166985,0.0,0.0,201.0,0.0
167035,0.0,0.0,198.0,0.0
167071,0.0,0.0,255.0,0.0
167179,570.0,170.0,886.0,0.0
167222,0.0,0.0,179.0,0.0
167231,0.0,0.0,221.0,0.0
167240,0.0,0.0,299.0,0.0
167259,0.0,0.0,167.0,0.0
167268,0.0,0.0,190.0,0.0
167277,0.0,0.0,211.0,0.0
167286,0.0,0.0,203.0,0.0
167295,0.0,0.0,189.0,0.0
167302,0.0,0.0,175.0,0.0
167311,0.0,0.0,163.0,0.0
167320,0.0,0.0,288.0,0.0
167473,7775.0,492.0,9455.0,806.0
167641,61.0,0.0,148.0,0.0
167696,88.0,0.0,305.0,0.0
167794,203.0,25.0,600.0,0.0
167909,207.0,87.0,594.0,0.0
167981,1896.0,156.0,2034.0,0.0
168041,1206.0,93.0,728.0,0.0
168130,0.0,0.0,191.0,0.0
168229,0.0,0.0,313.0,0.0
168309,0.0,0.0,87.0,0.0
168372,216.0,42.0,904.0,0.0
168452,681.0,68.0,415.0,0.0
168559,0.0,0.0,167.0,0.0
168602,649.0,0.0,420.0,0.0
168675,0.0,0.0,170.0,0.0
168755,0.0,0.0,81.0,0.0
168791,0.0,0.0,307.0,0.0
168880,0.0,0.0,290.0,0.0
168960,0.0,0.0,186.0,0.0
169039,0.0,0.0,252.0,0.0
169119,0.0,0.0,255.0,0.0
169182,0.0,0.0,201.0,0.0
169253,0.0,203.0,162.0,0.0
169306,0.0,0.0,103.0,0.0
169351,0.0,0.0,166.0,0.0
169404,0.0,0.0,93.0,0.0
169547,0.0,0.0,103.0,0.0
169583,0.0,0.0,123.0,0.0
169681,0.0,0.0,219.0,0.0
169896,0.0,0.0,399.0,0.0
169994,0.0,0.0,220.0,0.0
170097,0.0,0.0,129.0,0.0
170168,0.0,0.0,97.0,0.0
170220,0.0,0.0,85.0,0.0
170346,112.0,0.0,172.0,0.0
170444,0.0,0.0,42.0,0.0
170514,0.0,0.0,267.0,0.0
170612,0.0,0.0,223.0,0.0
170685,231.0,0.0,142.0,0.0
170792,0.0,0.0,138.0,0.0
170872,0.0,0.0,149.0,0.0
170952,0.0,0.0,187.0,0.0
171021,0.0,0.0,107.0,0.0
171067,0.0,0.0,233.0,0.0
171101,97.0,54.0,97.0,0.0
171209,0.0,0.0,90.0,0.0
171272,0.0,0.0,108.0,0.0
171325,0.0,0.0,357.0,0.0
171469,0.0,0.0,71.0,0.0
171539,0.0,0.0,154.0,0.0
171628,0.0,0.0,202.0,0.0
171806,0.0,0.0,171.0,0.0
171879,0.0,0.0,154.0,0.0
171931,0.0,0.0,115.0,0.0
171995,0.0,0.0,161.0,0.0
172082,0.0,0.0,229.0,0.0
172153,0.0,30.0,209.0,0.0
172279,0.0,0.0,86.0,0.0
172340,0.0,0.0,191.0,0.0
172377,0.0,0.0,198.0,0.0
172457,0.0,0.0,162.0,0.0
172509,0.0,0.0,200.0,0.0
172581,0.0,0.0,162.0,0.0
172698,0.0,0.0,185.0,0.0
172812,0.0,0.0,57.0,0.0
172894,0.0,0.0,133.0,0.0
172947,0.0,0.0,102.0,0.0
172992,0.0,0.0,176.0,0.0
173061,0.0,0.0,0.0,0.0
173132,0.0,0.0,64.0,0.0
173230,0.0,0.0,167.0,0.0
173374,0.0,0.0,258.0,0.0
173533,0.0,0.0,174.0,0.0
173597,0.0,0.0,125.0,0.0
173686,0.0,0.0,179.0,0.0
173748,0.0,0.0,160.0,0.0
173793,0.0,0.0,223.0,0.0
173855,0.0,0.0,151.0,0.0
173935,0.0,0.0,190.0,0.0
174021,0.0,0.0,294.0,0.0
174085,0.0,0.0,159.0,0.0
174156,0.0,0.0,155.0,0.0
174218,0.0,0.0,103.0,0.0
174254,0.0,0.0,89.0,0.0
174290,0.0,0.0,181.0,0.0
174496,0.0,0.0,52.0,0.0
174502,0.0,0.0,192.0,0.0
174511,0.0,0.0,100.0,0.0
174520,0.0,0.0,17.0,0.0
174744,7143.0,564.0,7297.0,287.0
174780,0.0,0.0,176.0,0.0
174824,0.0,0.0,184.0,0.0
174860,1352.0,108.0,1341.0,0.0
174922,223.0,0.0,1283.0,0.0
175019,509.0,52.0,718.0,0.0
175055,712.0,0.0,639.0,0.0
175126,0.0,0.0,165.0,0.0
175206,0.0,0.0,142.0,0.0
175224,0.0,0.0,89.0,0.0
175260,0.0,0.0,146.0,0.0
175368,0.0,0.0,318.0,0.0
175439,0.0,0.0,158.0,0.0
175466,0.0,0.0,197.0,0.0
175509,0.0,0.0,269.0,0.0
175590,24.0,0.0,257.0,0.0
175670,0.0,0.0,315.0,0.0
175732,0.0,0.0,214.0,0.0
175787,0.0,0.0,142.0,0.0
175885,0.0,0.0,333.0,0.0
175938,0.0,0.0,317.0,0.0
175983,192.0,0.0,420.0,0.0
176150,0.0,0.0,121.0,0.0
176212,0.0,0.0,313.0,0.0
176301,0.0,0.0,502.0,0.0
176338,0.0,0.0,173.0,0.0
176445,0.0,0.0,661.0,0.0
176506,0.0,0.0,352.0,0.0
176551,0.0,0.0,187.0,0.0
176613,14.0,19.0,351.0,0.0
176686,0.0,0.0,343.0,0.0
176748,0.0,0.0,139.0,0.0
176793,0.0,0.0,277.0,0.0
176855,0.0,0.0,139.0,0.0
176891,0.0,0.0,145.0,0.0
176944,0.0,0.0,493.0,0.0
177003,0.0,0.0,151.0,0.0
177101,0.0,0.0,190.0,0.0
177236,0.0,0.0,414.0,0.0
177263,0.0,0.0,228.0,0.0
177352,0.0,0.0,365.0,0.0
177405,0.0,0.0,245.0,0.0
177469,0.0,0.0,203.0,0.0
177557,0.0,0.0,313.0,0.0
177600,0.0,0.0,499.0,0.0
177655,0.0,0.0,1438.0,0.0
177726,0.0,0.0,126.0,0.0
177762,0.0,0.0,121.0,0.0
177799,0.0,0.0,241.0,0.0
177842,0.0,0.0,355.0,0.0
177879,0.0,0.0,165.0,0.0
177986,0.0,0.0,246.0,0.0
178046,0.0,0.0,430.0,0.0
178117,0.0,0.0,317.0,0.0
178180,0.0,0.0,345.0,0.0
178279,0.0,0.0,168.0,0.0
178313,0.0,0.0,110.0,0.0
178377,542.0,90.0,563.0,0.0
178475,0.0,0.0,173.0,0.0
178545,0.0,0.0,237.0,0.0
178607,0.0,0.0,298.0,0.0
178689,0.0,0.0,275.0,0.0
178750,0.0,0.0,182.0,0.0
178821,0.0,0.0,501.0,0.0
178885,0.0,0.0,63.0,0.0
178894,0.0,0.0,288.0,0.0
178901,0.0,0.0,172.0,0.0
178910,0.0,0.0,100.0,0.0
178929,0.0,0.0,138.0,0.0
178938,0.0,0.0,128.0,0.0
178947,0.0,0.0,155.0,0.0
178956,0.0,0.0,98.0,0.0
178965,0.0,0.0,169.0,0.0
179132,66522.0,2449.0,146909.0,172038.0
179221,0.0,0.0,1266.0,0.0
179249,260.0,0.0,875.0,0.0
179285,0.0,0.0,1265.0,0.0
179310,0.0,0.0,552.0,0.0
179347,0.0,0.0,693.0,0.0
179383,0.0,0.0,707.0,0.0
179409,362.0,0.0,1031.0,0.0
179463,0.0,0.0,450.0,0.0
179481,354.0,0.0,1605.0,0.0
179515,0.0,0.0,1924.0,0.0
179533,117.0,0.0,1421.0,0.0
179551,666.0,0.0,3914.0,0.0
179588,0.0,0.0,214.0,0.0
179604,0.0,0.0,38.0,0.0
179613,0.0,0.0,161.0,0.0
179622,0.0,0.0,163.0,0.0
179631,0.0,0.0,92.0,0.0
179640,0.0,0.0,244.0,0.0
179659,0.0,0.0,151.0,0.0
179677,0.0,0.0,122.0,0.0
179686,0.0,0.0,332.0,0.0
179695,0.0,0.0,69.0,0.0
179702,0.0,32.0,297.0,0.0
179711,0.0,0.0,247.0,0.0
179720,0.0,0.0,115.0,0.0
179739,0.0,0.0,139.0,0.0
179748,0.0,0.0,297.0,0.0
179757,0.0,0.0,178.0,0.0
179766,0.0,0.0,109.0,0.0
179775,0.0,0.0,230.0,0.0
179784,0.0,0.0,259.0,0.0
179793,0.0,0.0,43.0,0.0
179800,0.0,0.0,149.0,0.0
179819,0.0,0.0,256.0,0.0
179828,0.0,0.0,250.0,0.0
179837,0.0,0.0,116.0,0.0
179846,18.0,0.0,359.0,0.0
179855,0.0,0.0,71.0,0.0
179864,0.0,0.0,80.0,0.0
179873,0.0,0.0,124.0,0.0
179882,0.0,0.0,132.0,0.0
179891,0.0,0.0,281.0,0.0
179908,0.0,0.0,213.0,0.0
179917,0.0,0.0,87.0,0.0
179926,0.0,0.0,194.0,0.0
179935,0.0,0.0,190.0,0.0
179944,0.0,0.0,131.0,0.0
179953,0.0,0.0,93.0,0.0
179962,0.0,0.0,497.0,0.0
179971,0.0,0.0,93.0,0.0
179980,0.0,0.0,110.0,0.0
179999,0.0,0.0,21.0,0.0
180000,0.0,0.0,149.0,0.0
180019,0.0,0.0,68.0,0.0
180028,0.0,0.0,258.0,0.0
180037,0.0,0.0,221.0,0.0
180046,0.0,0.0,217.0,0.0
180055,0.0,0.0,148.0,0.0
180064,0.0,0.0,761.0,0.0
180091,0.0,0.0,154.0,0.0
