Siruta,Localitate,NascutiVii_1000loc
128052,Perieti,6.829268292682927
28763,Cociuba Mare,6.828269033799931
110875,Brosteni,6.827164929931729
106407,Recea,6.824829379265519
91624,Totesti,6.820566631689402
45815,C.a. Rosetti,6.817562039814562
131256,Municipiul Campina,6.8132219087667005
136599,Oras Negresti-Oas,6.810375458960086
131933,Albesti-Paleologu,6.808815624440064
148514,Forasti,6.805614632071459
80766,Logresti,6.805293005671078
126148,Cilieni,6.804825239715434
51751,Bucosnita,6.802721088435374
178821,Vulturu,6.801152737752162
168559,Barbatesti,6.800709639266706
171628,Nicolae Balcescu,6.78066037735849
81656,Samarinesti,6.775832862789384
109005,Stramtura,6.769564040075819
25068,Sascut,6.768189509306261
107047,Arinis,6.763285024154589
71634,Celaru,6.7598017124831005
39391,Tudora,6.758061401815022
85760,Sandominic,6.757818639006758
17398,Mirosi,6.756756756756757
29519,Hidiselu De Sus,6.750241080038573
107975,Desesti,6.748207507380852
153936,Salcia,6.74409891345073
170346,Gradistea,6.741573033707865
125542,Oras Corabia,6.734559789750328
69964,Bucovat,6.730769230769231
43411,Oras Insuratei,6.730229949523276
12778,Zabrani,6.728890818319948
179935,Persinari,6.723283793347488
68324,Ocnita,6.721935917544252
24338,Parjol,6.721662083715246
51804,Carasova,6.720430107526882
100521,Municipiul Giurgiu,6.714420085377324
118637,Papiu Ilarian,6.7114093959731544
93325,Dichiseni,6.7114093959731544
92872,Andrasesti,6.7114093959731544
168791,Budesti,6.70690811535882
144232,Barghis,6.702412868632708
74923,Intorsura,6.702412868632708
68529,Produlesti,6.701631701631702
76585,Independenta,6.701570680628272
158966,Topolovatu Mare,6.700827749310209
68253,Morteni,6.692497358224727
79585,Catunele,6.691449814126394
148916,Gramesti,6.684491978609626
93735,Grivita,6.674405107370864
26379,Itesti,6.6711140760507
46180,Chiojdu,6.6705336426914155
71126,Bralostita,6.668444918644972
75917,Certesti,6.661115736885928
161106,Ostrov,6.660323501427212
153026,Galateni,6.65680473372781
35312,Urmenis,6.653019447287615
1696,Oras Cugir,6.64973102211596
11352,Iratosu,6.648416112631991
168602,Oras Berbesti,6.642728904847397
26029,Urechesti,6.638343069569835
51056,Oras Moldova Noua,6.6371681415929205
159393,Fibis,6.630500301386378
132459,Calugareni,6.628003314001657
5210,Lopadea Noua,6.62739322533137
65921,Oras Pucioasa,6.622946561911564
168309,Amarasti,6.622516556291391
19631,Valea Danului,6.622516556291391
9930,Beliu,6.6115702479338845
10872,Ghioroc,6.611165523996083
151834,Poroschia,6.610841780520053
13490,Municipiul Campulung,6.602624813962928
15830,Corbi,6.593406593406593
71199,Bratovoesti,6.589268904926263
31057,Sambata,6.588579795021962
134853,Provita De Jos,6.587615283267457
54350,Tarnova,6.586826347305389
66330,Bezdead,6.578947368421052
160172,Chilia Veche,6.575857209957727
167696,Oras Baile Olanesti,6.574621959237344
137899,Homoroade,6.571741511500548
26920,Oras Nucet,6.569685593618019
161552,Bestepe,6.568144499178982
43493,Marasu,6.567576909782233
81380,Polovragi,6.562158220925993
29948,Lunca,6.559766763848397
134096,Maneciu,6.556148730916925
178885,Negrilesti,6.5554231227651965
14085,Babana,6.553984132459469
45003,Beceni,6.543321299638989
79308,Oras Bumbesti-Jiu,6.542426645519429
128588,Rusanesti,6.537473733364465
17575,Mozaceni,6.5359477124183005
172581,Roesti,6.532897806812879
1151,Oras Abrud,6.530019952838745
53023,Iablanita,6.529850746268656
43242,Gemenele,6.528835690968444
134942,Puchenii Mari,6.528189910979228
25488,Solont,6.521739130434782
110535,Balacita,6.521739130434782
139982,Almasu,6.520726595249185
23797,Oituz,6.52013881585866
20563,Municipiul Onesti,6.516081232546211
57449,Cornesti,6.512301013024602
169039,Cernisoara,6.505828137706696
113466,Rogova,6.502890173410405
54485,Valiug,6.501950585175552
93236,Cosambesti,6.4935064935064934
173855,Tetoiu,6.4935064935064934
144116,Axente Sever,6.492000927428704
175206,Balesti,6.487025948103793
4525,Garda De Sus,6.485849056603773
67675,Hulubesti,6.4854848672019765
36649,Cordareni,6.482982171799027
10195,Bocsig,6.478209658421672
151996,Balaci,6.474396703943496
57948,Garbau,6.471095772217429
51546,Bolvasnita,6.4701653486700215
74108,Seaca De Camp,6.4655172413793105
53345,Naidas,6.463527239150507
13757,Oras Topoloveni,6.462548998834622
163137,Costesti,6.458191706322229
132510,Ceptura,6.457167455876022
74616,Vela,6.455083378160301
98051,Miroslovesti,6.454484754061874
51877,Constantin Daicoviciu,6.453926138400861
123790,Poiana Teiului,6.449012494961709
127288,Iancu Jianu,6.448641179180101
112806,Padina,6.446414182111201
123228,Moldoveni,6.4427059364933275
80285,Farcasesti,6.439742410303588
51118,Oras Oravita,6.4366439637751665
170612,Lalosu,6.436041834271923
86461,Ciceu,6.435466571326421
102071,Colibasi,6.4338235294117645
44934,Balta Alba,6.430868167202572
83464,Oras Balan,6.430462741142353
88350,Blajeni,6.4279155188246095
159419,Gottlob,6.422364941443143
47916,Oras Nehoiu,6.421691045308598
161179,Sarichioi,6.420545746388443
154521,Talpa,6.4171122994652405
143619,Municipiul Medias,6.41561588206187
31128,Sarbi,6.412825651302605
2577,Avram Iancu,6.410256410256411
131336,Oras Comarnic,6.410256410256411
130231,Vulturesti,6.410256410256411
56773,Catina,6.410256410256411
88868,Bucuresci,6.402048655569782
50790,Municipiul Resita,6.398609684809227
14352,Beleti-Negresti,6.389776357827476
120922,Horia,6.387605327534656
42708,Chiscani,6.387018815812187
150221,Siminicea,6.38655462184874
167981,Municipiul Dragasani,6.385209187077099
160458,Grindu,6.382978723404255
160092,Ceamurlia De Jos,6.382130035899482
53167,Lupac,6.381381381381382
93441,Dorobantu,6.3807160581354125
171806,Olanu,6.3801208865010075
4981,Intregalde,6.379585326953748
49313,Scortoasa,6.376195536663125
122702,Girov,6.366968936909126
14940,Buzoesti,6.36604774535809
32955,Ciceu-Giurgesti,6.365372374283895
13935,Albota,6.362942224484602
155154,Uda-Clocociov,6.357279084551812
154585,Tatarastii De Jos,6.356544351343542
174511,Lacusteni,6.3559322033898304
42480,Dragus,6.352087114337568
36499,Calarasi,6.351836509251588
149584,Musenita,6.342494714587738
115236,Atintis,6.341154090044388
79834,Crasna,6.330406371247703
29760,Lazuri De Beius,6.329113924050633
131103,Oras Breaza,6.32231897888584
128221,Plesoiu,6.3113604488078545
156927,Fardea,6.310958118187034
31609,Tarcaia,6.310679611650485
137130,Bogdand,6.309148264984227
160387,Frecatei,6.306553331505347
65707,Gura Foii,6.306306306306307
6271,Poiana Vadului,6.306306306306307
77377,Tepu,6.301693580149665
152760,Dobrotesti,6.300630063006301
26975,Municipiul Salonta,6.288335652801402
37823,Ibanesti,6.287726358148894
65841,Municipiul Moreni,6.285324498148509
86936,Teliucu Inferior,6.284367635506677
131443,Oras Plopeni,6.276841757515692
12402,Sistarovat,6.269592476489028
60169,Negreni,6.268282490597576
43698,Racovita,6.266786034019695
78926,Berlesti,6.265060240963855
30568,Popesti,6.257039169065198
21007,Agas,6.254008980115459
16908,Leresti,6.25
179640,Vulcana-Pandele,6.248779535247022
72463,Gighera,6.24783061437001
104323,Nana,6.237006237006237
43812,Rosiori,6.236243580337491
80249,Dragotesti,6.2329567588624855
74509,Tuglui,6.232686980609419
163789,Epureni,6.231551328304362
52115,Cornea,6.22524052065648
28709,Campani,6.224066390041494
98168,Mogosesti-Siret,6.2208398133748055
101804,Chirnogi,6.220419202163624
158895,Tomesti,6.220095693779904
125659,Babiciu,6.217120994739359
153829,Putineiu,6.217120994739359
90994,Romos,6.2157221206581355
12912,Dorobanti,6.215040397762586
81816,Saulesti,6.213936972924989
170220,Golesti,6.213592233009709
113206,Pristol,6.211180124223603
180000,Platonesti,6.211180124223603
167909,Oras Calimanesti,6.209777577057695
32090,Varciorog,6.20821394460363
20048,Raca,6.205673758865248
103283,Garbovi,6.204756980351603
77910,Balesti,6.201968450856142
177236,Paunesti,6.198347107438017
154852,Vedea,6.198347107438017
90208,Luncoiu De Jos,6.197183098591549
169681,Fartatesti,6.196746707978312
58721,Moldovenesti,6.195786864931846
110946,Burila Mare,6.1845861084681255
174824,Golesti,6.181015452538631
107154,Baiut,6.180469715698393
46377,Cochirleanca,6.1773255813953485
154932,Vartoape,6.1773255813953485
174502,Diculesti,6.1760164693772515
14726,Botesti,6.172839506172839
75338,Oras Beresti,6.169212690951821
76497,Gohor,6.165590135055784
131210,Oras Busteni,6.157262541637226
162014,Albesti,6.156837329876863
177003,Nistoresti,6.151142355008787
151978,Oras Zimnicea,6.150857882809971
120076,Vargata,6.1443932411674345
76353,Fundeni,6.139677666922487
133394,Fulga,6.12369871402327
7446,Sohodol,6.121313299944352
57742,Frata,6.119951040391677
162149,Arsura,6.119951040391677
56844,Ceanu Mare,6.111535523300229
179891,Raciu,6.110601894286587
111220,Ciresu,6.109979633401222
149682,Panaci,6.102877070619006
71956,Daneti,6.097560975609756
44989,Balaceanu,6.0938452163315056
129380,Teslui,6.087662337662338
122285,Dobreni,6.087437742114001
68716,Runcu,6.086564472497746
125846,Barza,6.083650190114068
80908,Musetesti,6.079027355623101
90538,Pui,6.077606358111267
84148,Corbu,6.0728744939271255
91116,Salasu De Sus,6.068487212830516
93281,Cuza Voda,6.06826801517067
48487,Pietroasele,6.067961165048544
103470,Greaca,6.065857885615252
51207,Oras Otelu Rosu,6.065380070894053
66526,Candesti,6.0649304316803425
100754,Adancata,6.063055780113177
77595,Cuza Voda,6.058446186742694
79237,Branesti,6.055363321799308
88449,Bosorod,6.054490413723512
73503,Orodel,6.05143721633888
82314,Stoina,6.047516198704104
36060,Oras Saveni,6.047143033444403
53069,Lapusnicel,6.042296072507553
73246,Mischii,6.042296072507553
59826,Taga,6.040637012630423
154497,Storobaneasa,6.037496027963139
8425,Vidra,6.031363088057901
89561,Oras Geoagiu,6.030507272082299
67470,Finta,6.025548324897565
127983,Osica De Sus,6.025348015790567
110296,Bala,6.024096385542169
56096,Bobalna,6.016042780748663
94081,Movila,6.015037593984962
88092,Baita,6.010303377218088
168130,Oras Ocnele Mari,6.003430531732419
50923,Oras Baile Herculane,5.9996129281981805
154228,Silistea,5.995717344753747
127493,Maruntei,5.989518342899925
59327,Savadisla,5.986590038314176
50022,Valea Ramnicului,5.984861820102095
128178,Parscoveni,5.982053838484546
43787,Romanu,5.978260869565218
129629,Urzica,5.977011494252873
137407,Certeze,5.976775956284153
15493,Ciofrangeni,5.959982971477224
49769,Topliceni,5.956471935853379
62985,Targusor,5.9523809523809526
64997,Varghis,5.945945945945946
103639,Hotarele,5.9405940594059405
42682,Municipiul Braila,5.9373798641664175
157193,Ghizela,5.937234944868533
145738,Seica Mica,5.936319481921209
63553,Comandau,5.9347181008902075
22460,Faraoani,5.934184499190793
68565,Pucheni,5.926724137931035
17423,Moraresti,5.923532579429187
93771,Independenta,5.922165820642978
50564,Florica,5.921539600296077
77180,Slobozia Conachi,5.914467697907188
154914,Viisoara,5.91016548463357
127536,Mihaesti,5.909389363099146
152564,Contesti,5.906123717749456
107403,Bogdan Voda,5.897771952817824
19212,Teiu,5.895357406042741
38492,Paltinis,5.886200130804447
166137,Suletea,5.884825556956704
94161,Perieti,5.883926183471517
152172,Botoroaga,5.88119976475201
65609,Oras Fieni,5.8808154730789335
105909,Vedea,5.867253392005868
7865,Sona,5.865102639296188
94606,Ulmu,5.86080586080586
78472,Albeni,5.85802894555479
48021,Odaile,5.85480093676815
84086,Ciumani,5.8545372663814454
151736,Islaz,5.853474320241692
60099,Vultureni,5.852231163130944
132315,Banesti,5.848989719957462
142550,Salatig,5.837285662167092
160644,Jurilovca,5.836575875486381
13622,Municipiul Curtea De Arges,5.8315141003020425
127689,Movileni,5.830903790087463
137069,Bixad,5.828586567757319
101243,Brazii,5.828476269775187
122953,Hangu,5.827210539650367
69394,Visinesti,5.823186871360508
23644,Negri,5.821917808219178
8229,Vadu Motilor,5.818181818181818
173132,Stanesti,5.813953488372093
179953,Ciceu- Mihaiesti,5.809128630705394
97438,Halaucesti,5.806010928961749
130339,Gura Padinii,5.803830528148578
125757,Barasti,5.8013052936910805
133919,Lapos,5.79950289975145
86438,Madaras,5.7958091841284
81184,Pestisani,5.795574288724974
56265,Borsa,5.792903692976104
135850,Tinosu,5.792304509722797
152582,Cosmesti,5.7915057915057915
44328,Ulmu,5.7894736842105265
127938,Orlea,5.785491766800178
130357,Osica De Jos,5.784061696658098
23350,Luizi-Calugara,5.782503264316359
70174,Simnicu De Sus,5.780346820809249
125132,Draganesti,5.780346820809249
72926,Leu,5.774165953806673
130375,Visina Noua,5.770340450086555
168452,Oras Balcesti,5.767012687427912
128882,Samburesti,5.763688760806916
54699,Zorlentu Mare,5.76036866359447
153561,Piatra,5.756315957787017
51243,Armenis,5.754212905877518
179793,Buesti,5.752636625119846
64568,Moacsa,5.751848808545604
76718,Mastacani,5.751685838952796
52785,Farliug,5.750431282346176
108874,Sacel,5.735589331803843
79497,Capreni,5.733397037744864
145220,Pauca,5.730659025787966
76139,Cuca,5.729396209784046
155127,Frasinet,5.728314238952537
113625,Sisesti,5.720823798627002
135226,Secaria,5.718954248366013
180046,Gura Ialomitei,5.71864277544796
102703,Dridu,5.714285714285714
82047,Slivilesti,5.71256764882742
19141,Suici,5.711954304365565
39967,Candesti,5.7115659209900045
170514,Ionesti,5.710206995003569
22488,Filipeni,5.706760316066725
15448,Cicanesti,5.7034220532319395
17619,Musatesti,5.700325732899023
79406,Bustuchin,5.693736889421636
127251,Ianca,5.686433793663688
148765,Fundu Moldovei,5.679012345679013
135725,Teisani,5.6787452677122765
153972,Saceni,5.672609400324149
58008,Iara,5.660841742554762
51984,Ciuchici,5.660377358490566
129040,Sprancenata,5.656565656565657
159035,Tormac,5.649717514124294
122908,Grumazesti,5.64868804664723
94535,Suditi,5.6417489421720735
76932,Oancea,5.6417489421720735
6468,Posaga,5.633802816901408
54056,Slatina-Timis,5.631003643590593
16506,Draganu,5.626598465473146
51573,Bozovici,5.623552762156798
132716,Cocorastii Mislii,5.622965374371116
153543,Peretu,5.613247263541959
19392,Uda,5.612244897959184
51948,Ciclova Romana,5.607476635514018
159767,Oras Sulina,5.601558694593278
136553,Capleni,5.584858827179646
154184,Segarcea-Vale,5.5847568988173455
172894,Salatrucel,5.583992554676594
46803,Gheraseni,5.5734819595189204
172457,Prundeni,5.5690072639225185
39532,Unteni,5.563282336578581
135431,Sirna,5.550986842105263
7348,Sancel,5.549389567147614
172947,Scundu,5.544354838709677
21720,Casin,5.541561712846348
176613,Maicanesti,5.535448158398978
18581,Sapata,5.535055350553505
50987,Ocna De Fier,5.524861878453039
127858,Oporelu,5.519779208831647
39694,Varfu Campului,5.518443218123729
74915,Ghindeni,5.512679162072767
139143,Tarsolt,5.512321660181582
94580,Stefan Voda,5.508474576271187
14753,Bradulet,5.506607929515418
159730,Oras Macin,5.495495495495495
69330,Visina,5.490391814324932
152662,Crangu,5.486968449931413
30416,Pocola,5.483207676490747
154736,Traian,5.482456140350878
148097,Dolhesti,5.473025801407349
137363,Cehal,5.47112462006079
87745,Baia De Cris,5.470887065259867
92783,Albesti,5.46021840873635
179739,Malu,5.45950864422202
23715,Nicolae Balcescu,5.455807955559965
109425,Vima Mica,5.453306066802999
179800,Maia,5.451241671714112
132404,Brebu,5.4499720514253776
18741,Slobozia,5.447307772889168
91731,General Berthelot,5.446623093681917
34903,Sintereag,5.443658138268916
127563,Milcov,5.438477226376614
155136,Purani,5.431093007467753
90805,Ribita,5.426356589147287
176793,Movilita,5.4221533694810224
118931,Rastolita,5.417118093174431
76638,Jorasti,5.417118093174431
80711,Licurici,5.415162454873646
102446,Daia,5.4116737533822965
59416,Sic,5.405405405405405
78016,Dragutesti,5.4043234587670135
169182,Copaceni,5.403458213256484
48842,Puiesti,5.401234567901234
66731,Comisani,5.400192864030858
153437,Necsesti,5.390835579514825
131577,Oras Slanic,5.3862986029288
153384,Mosteni,5.383580080753701
1455,Oras Campeni,5.374229912177219
176855,Nanesti,5.3696819496076005
159400,Ghilad,5.368472425573451
37547,Havarna,5.365958360163125
144866,Ludos,5.361930294906166
93815,Jegalia,5.356311131811831
112904,Dubova,5.353319057815845
127224,Grojdibodu,5.349500713266762
55277,Mihai Viteazu,5.349439171699741
2988,Berghin,5.347593582887701
113698,Sovarna,5.347593582887701
135404,Surani,5.344735435595938
83428,Oras Baile Tusnad,5.344418052256532
125374,Slatioara,5.343197698314838
126380,Coteana,5.342831700801424
16551,Godeni,5.326231691078562
53274,Mehadia,5.315293549166466
108035,Dumbravita,5.310551835603786
48682,Podgoria,5.302557704304429
174520,Mitrofani,5.296610169491525
166182,Tanacu,5.2935514918190565
133615,Gornet-Cricov,5.29333921482135
46108,Chiliile,5.291005291005291
131540,Oras Sinaia,5.285961871750433
76996,Piscu,5.277044854881266
153400,Nasturelu,5.275056518462698
3397,Blandiana,5.274261603375527
104975,Schitu,5.269320843091335
42771,Surdila-Greci,5.266622778143516
29038,Derna,5.2651372696502445
148872,Galanesti,5.26131182041389
46830,Ghergheasa,5.26085050416484
65645,Motaieni,5.260640841702535
19793,Vedea,5.260243632336656
85528,Sarmas,5.255255255255255
45101,Berca,5.253540429419826
169253,Costesti,5.253399258343634
125999,Brebeni,5.237560793116349
159516,Bucovat,5.2356020942408374
83936,Bilbor,5.227781926811053
79656,Ciuperceni,5.221932114882507
153605,Plosca,5.221023320570832
168229,Alunu,5.216602404173282
136269,Vadu Sapat,5.214368482039397
67942,Malu Cu Flori,5.210594876248372
129745,Vadastrita,5.206738131699847
113849,Vanatori,5.202913631633715
113607,Svinita,5.202913631633715
45959,Catina,5.2
71536,Carpen,5.197055002165439
51626,Brebu,5.194805194805195
159446,Padureni,5.1933064050779
171931,Otesani,5.185185185185185
161464,Turcoaia,5.182839044054132
80123,Danesti,5.179934569247546
65147,Dalnic,5.170630816959669
170872,Livezi,5.167958656330749
79362,Bumbesti-Pitic,5.164319248826291
45619,Breaza,5.156537753222836
167259,Pogonesti,5.154639175257732
160564,Izvoarele,5.152224824355972
111097,Cazanesti,5.149812734082397
53728,Rusca Montana,5.141388174807198
54573,Vrani,5.132591958939265
61826,Ghindaresti,5.131964809384164
4188,Craciunelu De Jos,5.121042830540037
126166,Carlogani,5.1107325383304945
90342,Orastioara De Sus,5.097312326227989
93085,Ciocanesti,5.097087378640777
40991,Fundata,5.095541401273885
170685,Ladesti,5.090497737556561
90066,Lelese,5.089058524173028
126503,Cungrea,5.089058524173028
3761,Cenade,5.0864699898270604
177879,Tanasoaia,5.0831792975970425
66009,Branesti,5.080831408775982
174218,Voicesti,5.0761421319796955
12920,Frumuseni,5.063291139240507
125588,Garcov,5.061155630535639
163324,Deleni,5.059021922428331
51449,Berzasca,5.05050505050505
125490,Draghiceni,5.047672462142456
169896,Francesti,5.046728971962617
171067,Mateesti,5.0346129641283826
82831,Vladimir,5.028735632183908
50228,Vintila Voda,5.02680965147453
111587,Dumbrava,5.025125628140704
40303,Oras Predeal,5.022213637241646
36676,Corlateni,5.013673655423883
124750,Tupilati,5.011389521640091
42824,Baraganul,5.009392611145898
4268,Dostat,5.005005005005005
130124,Vulpeni,4.984141368373358
156534,Criciova,4.975124378109452
69303,Valeni-Dambovita,4.973221117061974
141786,Letca,4.969630038652678
174085,Valea Mare,4.969418960244648
96888,Dobrovat,4.968944099378882
14450,Barla,4.968675739900626
179908,Pietrari,4.9648324369052546
48227,Panatau,4.9648324369052546
154978,Zambreasca,4.964539007092198
179695,Simisna,4.95458298926507
71340,Bulzesti,4.9504950495049505
152724,Didesti,4.9464138499587795
45888,Canesti,4.938271604938271
72604,Gogosu,4.934210526315789
53130,Luncavita,4.916018025399427
157969,Ohaba Lunga,4.911591355599215
113929,Vladaia,4.9079754601226995
129460,Tia Mare,4.901960784313726
119974,Valea Larga,4.898758981058132
10239,Brazii,4.893964110929853
108614,Rona De Jos,4.892367906066537
132841,Cosminele,4.878048780487805
124073,Romani,4.876915931258709
87362,Criscior,4.8742945100051305
124493,Tarcau,4.866876610363584
153339,Marzanesti,4.854368932038835
12849,Zerind,4.851004851004851
44462,Visani,4.842615012106537
151451,Ciocanesti,4.834254143646409
154068,Scurtu Mare,4.833836858006042
53577,Prigor,4.832863471606927
78828,Barbatesti,4.828002414001207
70520,Afumati,4.827330115113257
45334,Blajani,4.826254826254826
173935,Tomsani,4.821859094562014
124411,Stefan Cel Mare,4.796929964822514
55598,Aiton,4.793863854266539
169583,Fauresti,4.784688995215311
73013,Macesu De Sus,4.77326968973747
89801,Harau,4.7664442326024785
73594,Perisor,4.761904761904762
69447,Varfuri,4.759386567953464
4767,Horea,4.757373929590866
93628,Gheorghe Lazar,4.751619870410368
89348,Densus,4.745762711864407
127368,Izbiceni,4.740357681534152
112959,Podeni,4.733727810650888
63286,Costinesti,4.7303689687795645
9887,Bata,4.721435316336166
137103,Barsau,4.721030042918455
113974,Voloiac,4.716981132075472
103354,Gostinu,4.704652378463147
158136,Pietroasa,4.6992481203007515
64504,Malnas,4.690431519699812
113233,Prunisor,4.6875
53853,Sichevita,4.686035613870666
59238,Risca,4.685408299866131
125677,Baldovinesti,4.677268475210477
27935,Bulz,4.675081813931744
132805,Cornu,4.664179104477612
2309,Almasu Mare,4.662004662004662
100335,Rachiteni,4.652515266065717
167311,Pochidia,4.648460197559558
149138,Iacobeni,4.644681839294009
129585,Tufeni,4.642857142857143
19560,Ungheni,4.642857142857143
113493,Salcia,4.641199571581578
159945,Carcaliu,4.640371229698376
27757,Brusturi,4.637206764866339
126905,Fagetelu,4.634994206257242
113518,Stangaceaua,4.6260601387818046
161259,Slava Cercheza,4.619907601847963
155797,Belint,4.61716044632551
172377,Popesti,4.606778545574202
54387,Toplet,4.594180704441041
71607,Calarasi,4.576271186440678
112664,Malovat,4.564473183720046
126022,Brancoveni,4.555808656036446
129567,Traian,4.548408057179987
155092,Beuca,4.531722054380665
179766,Isvoarele,4.53074433656958
122132,Costisa,4.527447651386531
137274,Camarzana,4.521167283189478
171272,Maldaresti,4.520341536916122
6976,Salciua,4.519044544867657
90119,Lunca Cernii De Jos,4.509582863585118
153106,Izvoarele,4.506349856616141
112744,Obarsia De Camp,4.501969611705121
74359,Terpezita,4.4987146529562985
170097,Ghioroiu,4.492939666238768
176506,Jaristea,4.490664145592058
39051,Sulita,4.468560485157996
134014,Magurele,4.447268106734435
16944,Lunca Corbului,4.441154700222058
45496,Bradeanu,4.4372730939895115
29243,Draganesti,4.430811179277437
152500,Cervenia,4.423273222184417
104751,Radovanu,4.41717791411043
152234,Bragadiru,4.416731618602235
2915,Oras Baia De Aries,4.416094210009813
86749,Carjiti,4.411764705882353
45361,Boldu,4.407227853680035
172340,Pietrari,4.400812457684496
65121,Bixad,4.393190554640308
128560,Rotunda,4.371584699453552
28193,Carpinet,4.359673024523161
73923,Robanesti,4.3591979075850045
15554,Ciomagesti,4.3591979075850045
59498,Sanmartin,4.335260115606936
16329,Dambovicioara,4.324324324324325
179971,Colelia,4.32152117545376
128472,Radomiresti,4.320987654320987
47079,Gura Teghii,4.320276497695852
173230,Stoenesti,4.311583788444955
53327,Mehadica,4.310344827586207
11762,Plescuta,4.306632213608958
174290,Zatreni,4.299226139294927
129139,Strejesti,4.297520661157025
78748,Balanesti,4.293893129770993
127411,Leleasca,4.267425320056899
63278,Horia,4.262574595055414
70968,Botosesti-Paia,4.219409282700422
171995,Pausesti,4.212945231711988
25291,Scorteni,4.211208292840946
159071,Traian Vuia,4.193849021435228
77601,Suhurlui,4.1928721174004195
154834,Tiganesti,4.190780283376571
154344,Slobozia Mandra,4.184100418410042
110740,Breznita-Motru,4.178272980501393
52570,Dalboset,4.176610978520286
125105,Ruginoasa,4.175365344467641
12572,Varadia De Mures,4.154302670623146
173061,Slatioara,4.144464179988159
102525,Darasti-Ilfov,4.1368935690109065
141884,Lozna,4.1365046535677354
91937,Valisoara,4.132231404958677
27007,Oras Vascau,4.116920543433512
54617,Zavoi,4.103306782524741
5336,Lupsa,4.095778197857593
170444,Gusoeni,4.081632653061225
178956,Rastoaca,4.0733197556008145
171469,Milcoiu,4.071661237785016
161543,Vacareni,4.054054054054054
166315,Tatarani,4.0358744394618835
173793,Susani,4.034761018001242
178313,Valea Sarii,4.034291477559254
125962,Brastavatu,4.014272970561998
53791,Sasca Montana,4.005340453938585
30648,Rabagani,4.0
140770,Cristolt,3.9872408293460926
177762,Soveja,3.9858281665190436
90262,Martinesti,3.9800995024875623
74956,Talpas,3.971405877680699
134899,Provita De Sus,3.958436417615042
78454,Oras Ticleni,3.937007874015748
96110,Butea,3.936096318592267
18938,Stolnici,3.9138943248532287
54537,Vermes,3.911342894393742
56327,Buza,3.90625
77288,Suceveni,3.895381190873678
33881,Milas,3.8940809968847354
58918,Petrestii De Jos,3.8935756002595716
3841,Ceru-Bacainti,3.8910505836575875
156106,Boldur,3.875968992248062
58204,Izvoru Crisului,3.8585209003215435
174254,Voineasa,3.8314176245210727
52721,Domasnea,3.819709702062643
86883,Ghelari,3.814973772055317
171879,Orlesti,3.8141470180305133
168755,Boisoara,3.808073115003808
44177,Tichilesti,3.7796976241900646
140477,Carastelec,3.770028275212064
32045,Viisoara,3.762227238525207
72098,Dobresti,3.7593984962406015
140084,Babeni,3.7220843672456576
128864,Seaca,3.717472118959108
37011,Dersca,3.714020427112349
10006,Birchis,3.7056643726839598
133866,Jugureni,3.7037037037037037
5826,Mogos,3.6945812807881775
6627,Ramet,3.690036900369004
45389,Bozioru,3.686635944700461
173597,Sutesti,3.684937816674344
173533,Stroesti,3.621876131836291
154282,Silistea-Gumesti,3.6188178528347406
152127,Bogdana,3.6117381489841986
12457,Taut,3.6036036036036037
169306,Creteni,3.598740440845704
129718,Vadastra,3.5919540229885056
84460,Galautas,3.587086488640893
80427,Godinesti,3.575076608784474
112771,Oprisor,3.5746201966041107
128524,Redea,3.5701535166012137
170168,Glavile,3.5587188612099645
179917,Rau Alb,3.5486160397444997
88920,Bulzestii De Sus,3.5460992907801416
155145,Saelele,3.5335689045936394
105348,Stoenesti,3.5122930255895635
51332,Bautar,3.4978624174115818
80677,Lelesti,3.468208092485549
129317,Tatulesti,3.4522439585730726
51699,Buchin,3.4414945919370696
26361,Prajesti,3.4261241970021414
127750,Obarsia,3.419452887537994
128659,Schitu,3.411675511751327
93600,Gheorghe Doja,3.411675511751327
179604,Poienile Izei,3.3936651583710407
49046,Rusetu,3.390714658320292
6119,Ocolis,3.389830508474576
73371,Murgasi,3.3812341504649197
28139,Capalna,3.3738191632928474
173748,Stefanesti,3.3680342927127986
91054,Sarmizegetusa,3.36417157275021
51662,Brebu Nou,3.3557046979865772
116340,Craiesti,3.3076074972436604
110688,Balvanesti,3.285870755750274
115897,Brancovenesti,3.2418952618453867
162452,Balteni,3.225806451612903
57163,Ciucea,3.186743148502231
59434,Sancraiu,3.1806615776081424
13891,Albestii De Muscel,3.1766200762388817
9019,Cut,3.1520882584712373
72980,Macesu De Jos,3.1446540880503147
132645,Chiojdeanca,3.1426775612822127
15983,Cotmeana,3.141361256544503
82136,Stanesti,3.137606454504706
15313,Cepari,3.1305903398926653
169994,Galicea,3.12256049960968
89026,Bunila,3.0959752321981426
52650,Doclin,3.0927835051546393
48922,Racoviteni,3.041825095057034
74883,Dobrotesti,3.033980582524272
160476,Hamcearca,2.969561989606533
129987,Valcele,2.943650126156434
11664,Petris,2.894356005788712
6592,Rametea,2.8544243577545196
171101,Maciuca,2.8457598178713717
129282,Stefan Cel Mare,2.824858757062147
18475,Rociu,2.7955271565495208
167641,Oras Baile Govora,2.789400278940028
175224,Barsesti,2.7874564459930316
99922,Tutora,2.786809103576405
166707,Viisoara,2.7517886626307098
53210,Marga,2.73972602739726
130320,Gradinile,2.7266530334014996
77082,Rediu,2.7124773960216997
