SIRUTA,F1,F2,F3,F4
158699,-0.61028,-0.64947,-0.79119,-0.44053
158733,0.51851,-0.63542,0.36183,0.88341
158779,-0.8193,-0.62437,-0.76356,-0.46521
158804,2.70499,-0.38399,-1.72715,1.42128
158859,-0.26264,-0.41936,-0.45494,-0.49902
158895,0.76753,-0.07794,-0.37608,0.11809
158966,-0.46429,-0.6007,-0.72843,-0.24461
159035,-0.68528,-0.4595,-0.05499,-0.22444
159071,-0.4747,-0.21433,-0.17243,1.50312
159142,0.06041,-0.55058,0.03763,0.55858
159213,-0.55376,-0.61403,-0.56389,-0.38051
159259,-0.84227,-0.86699,1.09231,-0.23898
159339,0.15296,-0.84482,-0.32226,-0.00825
159366,-0.58227,1.29351,0.51097,-0.24801
159375,1.00361,-0.91386,0.05304,-0.24245
159384,0.85983,-0.18099,1.78846,-0.12923
159393,-0.42431,-0.80271,0.34575,-0.38595
159400,0.08789,-0.51993,-0.02719,0.18288
159419,1.9158,1.29651,-1.65617,-2.08925
159428,-0.46749,-0.55181,-0.05924,-0.67832
159437,2.57659,0.93008,-0.07436,0.56458
159446,0.26534,0.58628,-0.24804,0.37408
159455,0.02918,0.7933,0.2703,1.34034
159464,-0.62653,-0.51953,-0.37207,-0.27205
159473,-0.42961,0.51306,-0.60811,-0.15745
159482,0.03303,0.8499,-0.35593,0.06749
159491,0.92741,0.56961,-0.28828,0.2934
159507,0.16446,0.50954,1.22539,-0.59614
159516,-0.8258,-1.0966,0.54047,0.07361
159525,0.18832,1.16385,-0.85209,0.17664
159614,-0.75979,-0.94575,-0.56966,-0.43901
159650,0.19335,-0.84071,-0.70141,-0.27406
159687,-0.63073,-0.86457,-0.41667,-0.06606
159730,-0.58337,-0.15586,1.06841,-0.26639
159767,-0.66567,-0.63274,-0.17837,-0.2812
159785,0.5313,-1.12713,-0.6142,0.47189
159847,2.02913,3.12963,-2.56612,0.97254
159883,0.33141,0.37797,0.25394,-0.29423
159945,2.19039,0.84172,-1.26591,0.49732
159963,-0.18193,0.39885,-0.05345,-0.29416
160047,1.7005,1.19388,3.49632,0.38027
160092,1.0431,0.07226,-0.57558,-0.74782
160127,-0.31369,-0.29869,-0.13068,0.45911
160172,1.55178,1.02006,-0.69763,-1.14268
160225,0.09811,-0.17082,-0.4003,-0.20796
160261,-0.5273,0.08215,-0.19553,-0.50733
160305,-0.20357,-0.42997,0.24338,0.07287
160323,2.3962,-0.87812,1.35374,-1.17307
160387,-0.38948,-0.53821,-0.59585,-0.44498
160430,-0.40065,-0.67046,0.75433,-0.10146
160476,-0.69118,1.48031,0.55545,-0.26403
160528,-0.16948,0.40394,-0.30828,-0.00802
160564,-0.47307,-0.39298,0.02893,-0.29766
160617,-0.60339,0.34545,0.12705,-0.08443
160644,-0.87556,0.4051,-0.28391,-0.87622
160680,0.26825,-0.68243,0.17713,-0.02803
160724,-0.46446,0.93316,-1.18387,-0.66164
160779,-0.3086,1.0028,-0.40111,1.89202
160831,-0.07962,0.30514,0.28876,0.3967
160877,0.10228,1.35782,0.40435,-0.9603
160911,-0.70952,0.19967,-0.76247,-0.38534
160993,0.0391,-0.70354,-0.81014,0.34045
161035,-0.62277,1.66673,-1.24317,-0.18986
161053,0.80674,-0.81033,-0.83806,-0.56275
161106,-0.21531,-0.26157,0.20674,0.34405
161133,3.61626,2.02837,2.10342,1.85848
161151,0.48952,-0.50819,0.6167,0.06
161179,-1.15675,0.91437,-0.34458,0.25367
161231,-0.00323,0.71989,-0.8049,-0.10294
161259,0.13533,-0.28284,-0.34585,-0.07268
161286,1.09947,0.35686,0.56248,-0.12108
161302,0.4467,-1.11985,-0.6322,0.30566
161348,-0.22286,-0.51846,-0.57972,-0.07152
161384,-0.60366,0.79504,-1.03659,-0.05053
161464,-0.52384,0.01739,-0.65722,-0.08314
161482,-0.46724,-1.19754,1.54647,-0.26555
161525,4.48693,1.32324,0.76879,-2.31982
161543,-0.4228,-0.26214,-0.25123,-0.02692
161552,-0.52959,1.16401,-0.2135,-0.06163
161561,-0.95794,0.02893,0.29555,0.07663
161794,-0.82289,-0.71523,-0.49791,-0.36042
161829,-0.55524,-0.81815,-0.29046,-0.0165
161856,-0.51813,-0.83634,0.13703,-0.59169
161945,-1.14634,0.98979,-1.47841,-0.51756
162014,-0.74041,0.33872,0.31673,-0.63796
162069,1.9488,-0.68445,1.5674,0.42249
162149,1.67056,0.67475,0.30101,-0.77813
162194,2.64385,-1.55921,1.38192,2.34946
162327,1.13206,-0.38502,-0.60304,-0.50268
162381,-0.00312,0.4369,1.50246,2.80064
162452,-1.23341,4.41153,-0.13263,0.24863
162498,0.9395,-0.26504,-0.56307,-0.15451
162559,0.2293,0.30346,1.1281,-0.59794
162693,-0.68345,0.50329,-0.53469,0.16696
162871,-0.00853,0.27633,-0.38712,1.06149
162924,2.33167,0.63304,0.6857,1.55646
163002,-0.40794,-0.52152,0.28281,0.32895
163057,-0.75711,0.33921,1.26283,-0.37084
163137,1.2569,-0.50093,-0.27582,0.81455
163208,2.38628,-1.12791,-0.64422,2.3845
163253,-0.06976,1.8059,0.20743,0.61816
163324,0.10668,0.1189,0.71921,0.66263
163379,-0.39365,0.98467,-0.27587,-0.51466
163486,-0.8343,0.53033,0.17636,-0.25217
163618,-0.29635,-0.25996,-0.58999,-0.08362
163681,0.78641,-0.25812,0.88691,-1.64564
163734,1.18984,-0.19021,0.94785,-0.87849
163789,-0.47281,0.93949,-0.18768,0.29136
163832,-0.80064,1.33367,1.91119,0.2356
163903,-0.95789,4.04177,-0.37259,1.49595
164062,-0.28229,0.65906,0.67881,0.52598
164133,0.10158,-0.75833,-0.81202,-0.43264
164197,-0.52088,0.35619,1.25603,-0.03307
164277,-0.9023,-0.72468,5.15552,0.42913
164339,0.02416,0.71509,1.62925,2.53743
164393,0.55903,0.23372,0.98383,0.36304
164543,-0.23392,0.03924,-0.48802,-0.25514
164598,0.54153,-0.45677,-0.47983,-0.74782
164687,0.67895,-0.42744,-0.3335,0.2515
164749,-0.23698,-0.27927,-0.49532,0.38366
164829,-0.30189,1.79511,1.09462,4.55798
164892,0.41239,0.20273,0.34393,-0.66661
164936,-0.10302,0.14662,-0.71452,-0.81262
164981,-0.59651,-0.67082,-0.23407,0.38879
165069,1.88606,1.87499,-0.93827,-1.01969
165130,2.84253,1.24388,-1.83371,2.38045
165185,0.07625,-0.02714,-0.20547,-0.17011
165274,-1.16557,1.93274,0.38458,-0.55705
165336,0.71926,0.88308,-0.11638,-1.23644
165416,-0.55421,-0.34482,0.91715,0.5402
165470,-0.77969,-0.04218,0.4803,-0.08654
165611,-1.25861,-0.64882,1.61942,-0.02129
165719,0.3745,3.30103,0.28448,-0.73919
165817,0.5208,1.33826,-0.06674,-0.83904
165899,-0.44675,0.02125,0.15765,0.11524
165979,0.61299,-0.26362,1.60867,0.46106
166057,0.11924,1.20122,-0.20582,-0.65209
166137,-0.06752,-0.07984,0.63832,-0.59955
166182,-0.23372,1.13596,0.702,-0.53935
166235,-0.52923,0.53926,0.1552,-0.30595
166315,0.34289,-0.95907,0.79576,1.91383
166413,-0.12574,0.41879,-0.75866,1.36359
166529,-0.56544,-0.17146,0.13626,-0.22914
166636,-1.52858,1.71817,2.42911,3.40744
166672,0.88655,-0.39698,-0.28778,2.01187
166707,-0.03029,1.78546,0.92637,-0.16522
166770,0.08811,0.06191,0.01004,0.19536
166869,3.42782,-1.53821,1.45538,1.52889
166985,-0.30464,0.06947,0.30561,1.81976
167035,4.95338,-0.78054,-0.92221,-2.47237
167071,0.94005,0.16154,-0.29928,-1.31524
167179,-0.62283,-0.20477,0.17918,-0.10531
167231,2.43685,3.11548,-1.31228,0.7495
167240,0.33455,2.80566,4.01402,-0.4421
167259,0.69543,0.96099,0.81446,-0.95453
167268,0.11126,1.94718,1.36352,-2.79749
167277,-0.58476,2.63749,3.92141,-2.11067
167286,-0.29885,0.76395,-0.85898,0.9358
167295,0.64642,0.31009,0.02985,-0.63496
167302,-0.53682,-0.58514,-0.31029,0.6057
167311,1.18234,-0.08979,0.53434,-0.96737
167320,0.61616,-0.0421,0.00524,-0.96643
167473,-0.93006,-0.93328,-0.679,-0.41432
167641,-0.81321,-0.06867,0.13361,1.61165
167696,0.56993,-0.79623,-0.16213,-0.16066
167794,-0.71794,-0.85779,-0.50194,-0.29634
167909,0.78342,-1.53366,0.1169,0.80393
167981,-0.78338,-0.85897,-0.62162,-0.4617
168041,-0.59953,-0.95446,-0.66008,-0.35032
168130,1.03937,-1.50969,0.55039,1.11284
168229,1.4279,-0.14315,-1.00899,-0.41175
168309,-0.46817,2.89801,1.07681,-0.70475
168372,-0.32886,-0.92598,-0.17005,0.703
168452,-0.59806,-0.78795,-0.5293,-0.33496
168559,-0.59886,-0.83921,-0.22606,0.10732
168602,-0.2162,-0.1594,-0.02718,-0.1197
168675,0.54186,-0.66949,-0.31228,0.04974
168755,0.36593,-0.5847,2.4667,0.02548
168791,0.08951,-0.8937,-0.28128,-0.64074
168880,-0.51173,-0.90159,-0.43269,-0.68863
168960,-1.41922,1.03578,-0.14969,2.87384
169039,0.33936,0.30686,-0.16469,0.19792
169119,-0.23374,-0.20762,-0.28329,0.53157
169182,-0.62076,0.53242,0.51299,-0.67718
169253,-0.46383,-0.47154,0.65659,-0.79135
169306,-0.28354,0.68705,0.54037,0.11032
169351,0.71341,0.52775,-0.77428,-0.02313
169404,0.18395,0.19247,1.41224,-1.66883
169547,0.67065,0.48092,-0.07501,-0.11368
169583,0.591,-0.34922,1.87115,0.04785
169681,0.02369,0.1047,0.78938,-0.69816
169896,4.06559,2.34277,0.72994,-1.00994
169994,-0.36545,-0.48581,-0.22536,0.04668
170097,0.62947,0.19635,0.09275,1.76145
170168,-0.30147,-0.16894,2.13236,-0.46265
170220,0.11372,-0.1794,-0.86255,-0.66888
170346,-0.33526,-0.86154,0.21069,1.01746
170444,-0.28765,0.03397,0.29903,0.28632
170514,-0.18772,-0.12086,-0.64171,0.00785
170612,0.71494,-1.01052,0.84034,-0.63164
170685,-0.31803,1.96624,0.97081,-0.99991
170792,0.80243,-0.77236,0.36398,0.04243
170872,-0.35444,-0.09002,0.22724,0.50155
170952,-0.20078,-0.08759,-0.24534,0.76896
171021,1.34206,0.0177,1.14388,0.00391
171067,-0.16887,-0.5337,-0.00471,-0.12939
171101,0.94694,0.3853,0.03708,0.17706
171209,2.39924,0.4988,-1.03594,-1.31309
171272,-0.75605,0.74105,1.0446,-0.31101
171325,-0.80853,-0.53831,-0.18549,-0.6129
171469,-0.50428,0.44404,-0.59451,-0.24957
171539,-0.37604,-0.18806,-0.27108,-0.41327
171628,1.67702,-0.70505,-0.40137,-0.42865
171806,-0.54654,-0.07413,-0.23977,-0.61507
171879,1.008,-0.83647,0.20176,-0.04521
171931,-1.29707,1.60059,3.44323,-1.38916
171995,-2.04925,1.62501,3.14096,1.10921
172082,0.50398,-1.04941,-0.74267,0.35998
172153,-0.54326,0.99322,0.05719,-0.19341
172279,0.11902,-0.06952,0.66009,0.93792
172340,-0.38511,1.20181,-1.4388,0.77634
172377,0.65319,-0.62589,-0.06729,0.16459
172457,1.01868,-0.76748,-1.09633,0.86586
172509,0.03662,-0.74704,0.33464,-0.22786
172581,0.38158,2.55247,0.7276,0.8844
172698,-0.01854,0.2059,1.21505,-0.63711
172812,-1.22207,0.92179,2.71213,2.11938
172894,1.30542,-0.1485,-1.00767,1.08164
172947,-1.12195,1.66981,0.23081,2.45275
172992,0.0591,-0.52154,1.90319,0.06378
173061,-0.51243,-0.53379,-0.45347,0.14511
173132,0.28766,0.73742,3.52088,1.49783
173230,0.95742,-0.80352,0.36586,-1.28045
173374,-0.92933,1.07525,-0.60141,-0.32939
173533,1.98044,-0.84383,-0.83184,-0.18866
173597,0.26432,-0.68315,-0.44865,-0.34493
173686,0.28126,0.95622,-0.06707,-0.05466
173748,-0.52633,0.67654,-0.24266,-0.07436
173793,0.03633,-0.40847,-0.0183,-0.47418
173855,-0.83059,0.8591,0.733,1.56526
173935,0.59386,-0.41558,-0.65382,-0.64939
174021,-0.68753,-0.80435,-0.55718,-0.29315
174085,-0.82834,0.33601,2.72207,-0.19243
174156,-0.97051,-0.68304,-0.52578,-0.44874
174218,5.0051,-0.2394,-0.96726,-3.39579
174254,0.06564,-0.83412,-0.06016,0.06797
174290,1.5608,1.20623,-1.33347,2.12104
174496,1.92295,0.39551,0.86454,-0.82055
174502,0.07566,-0.61193,0.66478,-0.41194
174511,-0.53509,1.27702,-0.23426,2.11308
174520,1.61742,0.27191,1.20815,0.19457
174744,-0.75928,-0.85482,-0.39081,-0.16822
174780,1.41698,-0.75336,-0.13512,0.07382
174824,-0.1548,-0.77958,-0.65901,-0.47897
174860,-0.07448,-0.33927,-0.4412,-0.37805
174922,-0.42343,-0.41709,-0.30072,-0.26717
175019,-0.42671,-0.93237,-0.41992,-0.30971
175055,-0.74811,-0.72568,-0.40265,0.84983
175126,0.88863,0.88953,1.70621,1.14569
175206,0.24106,0.56471,-0.83442,0.20516
175224,-0.03972,-0.47934,-0.27481,-0.41396
175260,2.29135,3.03239,-1.06059,0.08811
175368,-0.83929,1.75667,-1.65392,-0.5592
175439,0.03286,0.12774,-0.28976,0.28538
175466,0.33971,0.00261,0.78572,-0.17827
175509,0.36626,0.68616,-0.13637,-0.03719
175590,-0.01646,-0.4487,-0.32336,-0.47098
175670,-0.04436,-0.72609,-0.45701,-0.06254
175732,-0.51032,-0.33668,0.66057,-0.80584
175787,0.0238,-0.56521,0.24278,0.307
175885,-0.72757,-0.66713,-0.66655,-0.27885
175938,-1.05302,0.18118,-0.83721,-0.18856
175983,-0.35035,-0.60048,-0.06484,0.09996
176150,2.11814,0.14765,-0.51214,-1.33153
176212,-0.16929,-0.43476,-0.17143,-0.43182
176301,-0.62997,-0.541,-0.58004,-0.07568
176338,0.05392,-0.70866,0.14796,0.49716
176445,-0.5525,-0.28845,-0.01613,-0.27282
176506,0.26164,0.66312,-0.22852,0.30278
176551,0.86344,-1.45926,3.80152,1.29748
176613,-0.34943,-0.5867,-0.54012,-0.33584
176686,-0.42049,-0.50127,-0.22999,-0.21258
176748,-0.41144,-0.53151,-0.4774,-0.46615
176793,-0.08267,-0.51761,-0.21833,-0.16068
176855,-0.39001,1.64771,0.8058,-0.74838
176891,-0.46088,-0.89188,-0.14421,2.01887
176944,-0.19264,-0.16618,0.33373,0.52168
177003,-0.50244,-0.25884,0.0795,0.06361
177101,0.1168,-0.90783,0.35174,0.68007
177236,-0.47129,-1.0721,-0.48295,0.11142
177263,0.27564,3.08673,0.79529,0.11062
177352,0.62073,-0.75974,-0.37536,-0.39833
177405,-0.77399,0.00713,0.43225,0.72083
177469,1.86405,0.51934,0.92437,0.08731
177557,-0.53749,-0.40316,-0.65427,0.22463
177600,0.24078,0.1723,0.11127,0.31212
177655,-0.28078,0.34521,-0.31271,-0.22073
177726,0.37184,-0.82187,0.72512,-0.50026
177762,-0.57801,-0.06176,2.07699,-1.91265
177799,0.34396,-1.13511,-0.51212,-0.3123
177842,2.71107,-1.04049,-0.88379,-2.69695
177879,-0.86169,0.77458,0.32506,0.21388
177986,-0.00075,-0.69257,-0.19908,-0.02205
178046,-1.00681,1.6135,0.36651,0.61005
178117,-0.42169,-0.3796,-0.54093,0.4566
178180,0.18757,-0.31901,-0.55482,-0.19339
178279,-0.61458,-0.51818,-0.65984,-0.31165
178313,-0.11338,0.2192,0.14954,0.43938
178377,-0.82705,-0.30015,0.0376,-0.39323
178475,1.29049,0.90896,-0.97063,-0.17658
178545,-0.50236,0.85818,1.42573,-0.63978
178607,-0.97561,0.09174,-0.9559,0.05973
178689,-0.48881,-0.19135,-0.22502,-0.13765
178750,0.4097,-1.01767,0.0921,2.59186
178821,-0.79841,-0.56666,-0.62972,-0.33758
178885,0.46343,-0.06354,-1.34487,2.46288
178894,-0.76615,0.07422,0.5758,0.63797
178901,-0.42723,-0.71145,-0.13683,-0.43641
178910,-0.0713,0.81234,-0.41216,-0.15127
178929,-0.4739,-0.6471,-0.20983,-0.00238
178938,-0.6791,-0.78455,-0.49514,0.00064
178947,0.27361,0.10889,-0.27905,1.48623
178956,-0.50449,-0.69584,0.5278,-0.85831
178965,0.94262,1.53652,0.03447,-1.02998
179132,-0.98983,-1.00773,-0.71219,-0.44143
179221,-0.926,-0.94872,-0.69028,-0.40637
179249,-0.54658,-0.61795,-0.42885,-0.49579
179285,-0.88065,-0.86878,-0.66364,-0.50771
179310,-0.12247,-0.94273,-0.71788,-0.44936
179347,-0.58244,-0.81484,-0.58225,-0.68598
179383,-1.01514,-0.95226,-0.46651,0.01463
179409,-0.47561,-0.31982,-0.06998,-0.7963
179463,0.37781,-0.81553,-0.33244,-0.69824
179481,-0.90663,-0.84565,-0.67011,-0.38842
179515,-0.95903,-0.88931,-0.73015,-0.45271
179533,-0.95833,-0.96569,-0.68855,-0.36579
179551,-0.76481,-0.88131,-0.72692,-0.50341
179588,-0.52067,-0.25397,-0.39701,-0.53263
179604,-0.21299,3.37137,-0.81447,2.76195
179613,-0.83601,0.54679,-0.24657,-0.254
179622,0.03575,-0.00329,0.15111,-0.19034
179631,-0.52953,0.54148,-0.38211,-0.17831
179640,-0.54105,-0.28819,0.65953,-0.09519
179659,-0.0614,0.68066,-0.97802,0.73526
179677,2.05994,-0.28045,-1.17112,0.4791
179686,-0.76187,-0.48314,0.02248,0.93406
179695,1.37152,0.16838,-0.23207,-0.0761
179702,-0.75813,0.47462,0.25725,0.70756
179711,0.05391,0.8996,-0.04884,-1.25805
179720,1.15676,-0.01989,-0.72801,-0.20454
179739,-0.00946,0.91656,-0.78631,0.57513
179748,-0.52719,0.00757,0.06086,0.58344
179757,-0.72341,-0.00178,-0.11435,0.86442
179766,-0.82284,2.79328,-0.35322,-0.88063
179775,-0.88186,0.19181,0.54113,-0.11147
179784,-0.65588,0.54283,0.57895,0.24467
179793,-0.11911,0.66775,4.55358,-1.67022
179800,-0.55879,1.36731,1.36382,0.3532
179819,-0.06365,-0.60861,-0.22028,-0.18875
179828,0.16616,2.06664,1.25993,-2.04477
179837,0.75515,0.31771,-0.8074,-0.70474
179846,-0.59047,-0.78492,-0.14197,-0.0086
179855,-0.92826,0.0474,1.99217,1.7044
179864,-0.44976,-0.11144,0.0992,-0.16871
179873,1.06548,-1.32723,0.55867,-0.79561
179882,0.53275,1.2206,-0.41125,0.03701
179891,-0.37639,-0.55487,0.24329,1.22913
179908,-0.84601,3.65983,1.40438,-0.34408
179917,1.22999,1.95535,0.19659,0.5351
179926,-0.4609,1.13944,-0.20102,-0.37898
179935,1.26523,-0.87615,0.03315,-0.22964
179944,0.4101,-0.56196,0.36436,1.45761
179953,0.57098,0.06537,-0.63106,-0.00956
179962,0.65002,-0.27867,1.95523,-1.63908
179971,0.72666,2.10032,1.54079,-0.03496
179980,0.56791,0.09355,-0.66087,-0.19417
180000,-1.17838,2.32218,1.04973,0.16864
180019,2.81397,2.51929,-1.60612,1.76211
180028,-1.65606,-0.72926,4.82299,3.29025
180037,0.57576,0.25365,-0.45481,-0.46889
180046,-0.12989,-0.59579,-0.02873,0.28401
180055,-2.03969,1.80798,1.68974,2.71062
180064,1.32655,2.01526,4.9222,-2.94829
180091,-0.83563,0.16676,-0.6481,-0.1969
