Siruta,Localitate,Categorie_Max,Categorie_Min
151077,Vicovu De Jos,Barbati_45-64,Femei_18-24
151095,Oras Vicovu De Sus,Barbati_45-64,Femei_65_
151120,Volovat,Barbati_45-64,Barbati_18-24
151157,Vulturesti,Barbati_45-64,Femei_25-34
151246,Zamostea,Barbati_45-64,Femei_18-24
151344,Zvoristea,Barbati_45-64,Barbati_18-24
151433,Comanesti,Barbati_45-64,Femei_18-24
151442,Iaslovat,Barbati_45-64,Barbati_18-24
151451,Ciocanesti,Barbati_45-64,Femei_18-24
151460,Serbauti,Barbati_45-64,Barbati_18-24
151479,Horodnic De Sus,Barbati_45-64,Femei_18-24
151488,Fantana Mare,Barbati_45-64,Femei_18-24
151497,Cosna,Barbati_45-64,Barbati_18-24
151503,Capu Campului,Barbati_45-64,Femei_18-24
151512,Hantesti,Barbati_45-64,Femei_18-24
151521,Burla,Barbati_45-64,Barbati_18-24
151530,Balaceana,Barbati_45-64,Barbati_18-24
151549,Hartop,Barbati_45-64,Femei_18-24
151558,Voitinel,Barbati_45-64,Femei_65_
151567,Ciprian Porumbescu,Barbati_45-64,Femei_18-24
151576,Berchisesti,Barbati_45-64,Barbati_18-24
151585,Poieni-Solca,Barbati_45-64,Femei_18-24
151683,Municipiul Turnu Magurele,Barbati_45-64,Femei_25-34
151709,Ciuperceni,Femei_65_,Femei_18-24
151736,Islaz,Barbati_45-64,Femei_18-24
151763,Lita,Barbati_45-64,Femei_18-24
151790,Municipiul Alexandria,Barbati_45-64,Femei_18-24
151816,Nanov,Barbati_45-64,Femei_18-24
151834,Poroschia,Barbati_45-64,Barbati_18-24
151870,Municipiul Rosiori De Vede,Barbati_45-64,Femei_18-24
151905,Oras Videle,Barbati_45-64,Femei_18-24
151932,Crevenicu,Barbati_45-64,Femei_18-24
151978,Oras Zimnicea,Femei_45-64,Femei_18-24
151996,Balaci,Femei_65_,Femei_18-24
152038,Babaita,Barbati_45-64,Femei_18-24
152083,Blejesti,Barbati_45-64,Barbati_18-24
152127,Bogdana,Femei_65_,Barbati_18-24
152172,Botoroaga,Femei_65_,Femei_18-24
152234,Bragadiru,Barbati_45-64,Femei_18-24
152252,Branceni,Barbati_45-64,Barbati_18-24
152270,Bujoreni,Barbati_45-64,Barbati_18-24
152314,Bujoru,Barbati_45-64,Femei_18-24
152332,Buzescu,Barbati_45-64,Barbati_18-24
152350,Calinesti,Femei_65_,Femei_18-24
152412,Calmatuiu,Barbati_45-64,Femei_18-24
152467,Calmatuiu De Sus,Barbati_45-64,Femei_25-34
152500,Cervenia,Barbati_65_,Femei_18-24
152528,Ciolanesti,Femei_65_,Barbati_18-24
152564,Contesti,Femei_65_,Barbati_18-24
152582,Cosmesti,Barbati_45-64,Femei_18-24
152617,Crangeni,Barbati_45-64,Barbati_18-24
152662,Crangu,Barbati_45-64,Femei_18-24
152724,Didesti,Barbati_45-64,Barbati_18-24
152760,Dobrotesti,Barbati_45-64,Femei_18-24
152797,Dracsenei,Femei_65_,Femei_18-24
152868,Draganesti De Vede,Barbati_45-64,Femei_18-24
152902,Draganesti-Vlasca,Barbati_45-64,Femei_18-24
152948,Furculesti,Barbati_45-64,Femei_18-24
152993,Frumoasa,Barbati_45-64,Femei_18-24
153026,Galateni,Barbati_45-64,Barbati_18-24
153062,Gratia,Barbati_45-64,Femei_18-24
153106,Izvoarele,Barbati_45-64,Femei_25-34
153124,Lisa,Barbati_45-64,Femei_18-24
153151,Lunca,Barbati_45-64,Femei_18-24
153204,Mavrodin,Barbati_45-64,Femei_18-24
153240,Magura,Barbati_45-64,Barbati_18-24
153277,Maldaeni,Barbati_45-64,Femei_18-24
153295,Mereni,Barbati_45-64,Femei_18-24
153339,Marzanesti,Barbati_45-64,Femei_18-24
153384,Mosteni,Femei_65_,Femei_18-24
153400,Nasturelu,Barbati_45-64,Femei_18-24
153437,Necsesti,Femei_65_,Femei_18-24
153473,Olteni,Barbati_45-64,Femei_18-24
153507,Orbeasca,Barbati_45-64,Femei_18-24
153543,Peretu,Barbati_45-64,Femei_18-24
153561,Piatra,Barbati_45-64,Femei_18-24
153589,Pietrosani,Barbati_45-64,Femei_18-24
153605,Plosca,Barbati_45-64,Femei_18-24
153623,Plopii-Slavitesti,Femei_65_,Barbati_18-24
153696,Poeni,Barbati_45-64,Femei_18-24
153776,Vitanesti,Barbati_45-64,Femei_18-24
153829,Putineiu,Barbati_45-64,Femei_18-24
153865,Radoiesti,Barbati_45-64,Femei_18-24
153909,Rasmiresti,Barbati_45-64,Femei_18-24
153936,Salcia,Femei_65_,Barbati_18-24
153972,Saceni,Femei_65_,Barbati_18-24
154013,Scrioastea,Barbati_45-64,Femei_18-24
154068,Scurtu Mare,Barbati_45-64,Femei_18-24
154139,Seaca,Barbati_45-64,Femei_18-24
154166,Sfintesti,Barbati_45-64,Barbati_18-24
154184,Segarcea-Vale,Barbati_45-64,Barbati_18-24
154228,Silistea,Barbati_45-64,Femei_25-34
154282,Silistea-Gumesti,Barbati_45-64,Femei_25-34
154308,Sarbeni,Barbati_45-64,Femei_18-24
154344,Slobozia Mandra,Barbati_65_,Femei_18-24
154380,Smardioasa,Barbati_45-64,Femei_18-24
154415,Stejaru,Femei_65_,Barbati_18-24
154460,Suhaia,Barbati_45-64,Femei_18-24
154497,Storobaneasa,Barbati_65_,Femei_18-24
154521,Talpa,Femei_65_,Femei_18-24
154585,Tatarastii De Jos,Barbati_45-64,Femei_18-24
154665,Tatarastii De Sus,Barbati_45-64,Femei_18-24
154709,Toporu,Femei_65_,Femei_18-24
154736,Traian,Femei_65_,Femei_18-24
154754,Trivalea-Mosteni,Barbati_45-64,Femei_18-24
154790,Troianul,Barbati_45-64,Femei_18-24
154834,Tiganesti,Barbati_45-64,Femei_18-24
154852,Vedea,Barbati_45-64,Barbati_18-24
154914,Viisoara,Barbati_45-64,Femei_18-24
154932,Vartoape,Barbati_45-64,Femei_18-24
154978,Zambreasca,Barbati_65_,Barbati_18-24
154996,Nenciulesti,Barbati_45-64,Femei_18-24
155083,Beciu,Barbati_45-64,Femei_18-24
155092,Beuca,Barbati_45-64,Femei_18-24
155109,Dracea,Femei_65_,Femei_18-24
155118,Fantanele,Barbati_45-64,Barbati_18-24
155127,Frasinet,Barbati_45-64,Femei_18-24
155136,Purani,Barbati_45-64,Femei_18-24
155145,Saelele,Barbati_45-64,Femei_18-24
155154,Uda-Clocociov,Femei_65_,Femei_18-24
155243,Municipiul Timisoara,Barbati_45-64,Femei_18-24
155261,Dumbravita,Barbati_35-44,Barbati_18-24
155289,Ghiroda,Barbati_45-64,Femei_18-24
155314,Giroc,Barbati_35-44,Barbati_18-24
155350,Municipiul Lugoj,Barbati_45-64,Femei_18-24
155403,Oras Buzias,Barbati_45-64,Femei_18-24
155458,Oras Deta,Barbati_45-64,Femei_18-24
155494,Oras Jimbolia,Barbati_45-64,Femei_18-24
155528,Oras Sannicolau Mare,Barbati_45-64,Femei_18-24
155546,Balint,Barbati_45-64,Femei_18-24
155591,Banloc,Barbati_45-64,Femei_18-24
155662,Bara,Femei_45-64,Femei_18-24
155724,Beba Veche,Barbati_45-64,Femei_18-24
155760,Becicherecu Mic,Barbati_45-64,Barbati_18-24
155797,Belint,Barbati_45-64,Femei_18-24
155840,Bethausen,Barbati_45-64,Femei_18-24
155911,Biled,Barbati_45-64,Femei_18-24
155957,Barna,Barbati_45-64,Barbati_18-24
156035,Bogda,Femei_65_,Barbati_18-24
156106,Boldur,Barbati_45-64,Barbati_18-24
156151,Brestovat,Barbati_45-64,Barbati_18-24
156213,Carpinis,Barbati_45-64,Femei_18-24
156259,Cenad,Barbati_45-64,Femei_65_
156277,Cenei,Barbati_45-64,Femei_18-24
156311,Cheveresu Mare,Barbati_45-64,Femei_18-24
156357,Oras Ciacova,Barbati_45-64,Femei_18-24
156437,Comlosu Mare,Barbati_45-64,Femei_18-24
156473,Costeiu,Barbati_45-64,Barbati_18-24
156534,Criciova,Barbati_45-64,Barbati_18-24
156589,Curtea,Femei_45-64,Barbati_18-24
156623,Darova,Barbati_45-64,Barbati_18-24
156669,Denta,Barbati_45-64,Femei_18-24
156712,Dudestii Vechi,Barbati_45-64,Barbati_18-24
156767,Dumbrava,Barbati_45-64,Femei_18-24
156801,Oras Faget,Barbati_45-64,Femei_18-24
156927,Fardea,Barbati_45-64,Barbati_18-24
157004,Foeni,Barbati_45-64,Femei_18-24
157031,Gavojdia,Barbati_45-64,Barbati_18-24
157086,Oras Gataia,Barbati_45-64,Femei_18-24
157193,Ghizela,Barbati_45-64,Femei_18-24
157246,Giarmata,Barbati_45-64,Femei_18-24
157273,Giera,Barbati_45-64,Femei_18-24
157317,Giulvaz,Barbati_45-64,Femei_18-24
157362,Jamu Mare,Barbati_45-64,Femei_18-24
157424,Jebel,Barbati_45-64,Femei_18-24
157451,Lenauheim,Barbati_45-64,Barbati_18-24
157497,Liebling,Barbati_45-64,Femei_18-24
157530,Lovrin,Barbati_45-64,Femei_18-24
157585,Margina,Barbati_45-64,Femei_18-24
157683,Masloc,Barbati_45-64,Femei_18-24
157736,Manastiur,Barbati_45-64,Femei_18-24
157781,Moravita,Barbati_45-64,Barbati_18-24
157834,Mosnita Noua,Barbati_35-44,Femei_18-24
157898,Nadrag,Barbati_45-64,Femei_18-24
157923,Nitchidorf,Barbati_45-64,Barbati_18-24
157969,Ohaba Lunga,Femei_45-64,Barbati_18-24
158010,Ortisoara,Barbati_45-64,Barbati_18-24
158065,Peciu Nou,Barbati_45-64,Barbati_18-24
158109,Periam,Barbati_45-64,Femei_18-24
158136,Pietroasa,Barbati_45-64,Femei_18-24
158181,Pischia,Barbati_45-64,Barbati_18-24
158243,Racovita,Barbati_45-64,Femei_18-24
158314,Oras Recas,Barbati_45-64,Barbati_18-24
158396,Remetea Mare,Barbati_45-64,Femei_18-24
158449,Sacosu Turcesc,Barbati_45-64,Femei_18-24
158528,Satchinez,Barbati_45-64,Femei_18-24
158564,Sacalaz,Barbati_45-64,Barbati_18-24
158608,Secas,Barbati_45-64,Femei_18-24
158653,Sanandrei,Barbati_45-64,Femei_18-24
158699,Sanmihaiu Roman,Barbati_45-64,Barbati_18-24
158733,Sanpetru Mare,Barbati_45-64,Femei_18-24
158779,Sag,Barbati_45-64,Barbati_18-24
158804,Stiuca,Barbati_45-64,Barbati_18-24
158859,Teremia Mare,Barbati_45-64,Femei_18-24
158895,Tomesti,Barbati_45-64,Femei_18-24
158966,Topolovatu Mare,Barbati_45-64,Femei_18-24
159035,Tormac,Barbati_45-64,Femei_18-24
159071,Traian Vuia,Barbati_45-64,Barbati_18-24
159142,Uivar,Barbati_45-64,Barbati_18-24
159213,Varias,Barbati_45-64,Femei_18-24
159259,Victor Vlad Delamarina,Barbati_45-64,Femei_18-24
159339,Voiteg,Barbati_45-64,Femei_18-24
159366,Birda,Barbati_45-64,Femei_18-24
159375,Checea,Barbati_45-64,Femei_18-24
159384,Dudestii Noi,Barbati_45-64,Barbati_18-24
159393,Fibis,Barbati_45-64,Femei_18-24
159400,Ghilad,Barbati_45-64,Femei_18-24
159419,Gottlob,Barbati_45-64,Femei_18-24
159428,Iecea Mare,Barbati_45-64,Femei_18-24
159437,Parta,Barbati_45-64,Femei_18-24
159446,Padureni,Barbati_45-64,Femei_18-24
159455,Saravale,Barbati_45-64,Barbati_18-24
159464,Sandra,Barbati_45-64,Femei_18-24
159473,Tomnatic,Barbati_45-64,Femei_18-24
159482,Valcani,Barbati_45-64,Femei_25-34
159491,Livezile,Femei_45-64,Femei_18-24
159507,Pesac,Barbati_45-64,Femei_18-24
159516,Bucovat,Barbati_45-64,Barbati_18-24
159525,Otelec,Barbati_45-64,Femei_18-24
159614,Municipiul Tulcea,Femei_45-64,Femei_18-24
159650,Oras Babadag,Barbati_45-64,Femei_18-24
159687,Oras Isaccea,Femei_45-64,Barbati_18-24
159730,Oras Macin,Barbati_45-64,Femei_18-24
159767,Oras Sulina,Barbati_45-64,Femei_18-24
159785,Baia,Barbati_45-64,Femei_18-24
159847,Beidaud,Barbati_45-64,Barbati_18-24
159883,C.a. Rosetti,Barbati_45-64,Barbati_18-24
159945,Carcaliu,Barbati_65_,Femei_18-24
159963,Casimcea,Barbati_45-64,Femei_18-24
160047,Ceatalchioi,Barbati_45-64,Femei_18-24
160092,Ceamurlia De Jos,Barbati_45-64,Femei_18-24
160127,Cerna,Barbati_45-64,Femei_18-24
160172,Chilia Veche,Barbati_45-64,Femei_18-24
160225,Ciucurova,Barbati_45-64,Femei_25-34
160261,Crisan,Barbati_45-64,Femei_18-24
160305,Daeni,Barbati_45-64,Barbati_18-24
160323,Dorobantu,Barbati_45-64,Femei_18-24
160387,Frecatei,Barbati_45-64,Femei_18-24
160430,Greci,Barbati_45-64,Femei_18-24
160458,Grindu,Barbati_45-64,Barbati_18-24
160476,Hamcearca,Barbati_45-64,Barbati_18-24
160528,Horia,Barbati_45-64,Femei_18-24
160564,Izvoarele,Barbati_65_,Femei_18-24
160617,Jijila,Barbati_45-64,Femei_18-24
160644,Jurilovca,Barbati_45-64,Femei_18-24
160680,Luncavita,Barbati_45-64,Femei_18-24
160724,Mahmudia,Barbati_45-64,Barbati_18-24
160779,Maliuc,Barbati_45-64,Barbati_18-24
160831,Mihai Bravu,Barbati_45-64,Femei_18-24
160877,Mihail Kogalniceanu,Barbati_45-64,Femei_18-24
160911,Murighiol,Femei_45-64,Barbati_18-24
160993,Nalbant,Barbati_45-64,Femei_18-24
161035,Niculitel,Barbati_45-64,Barbati_18-24
161053,Nufaru,Barbati_45-64,Femei_18-24
161106,Ostrov,Barbati_45-64,Femei_18-24
161133,Pardina,Barbati_45-64,Femei_65_
161151,Peceneaga,Barbati_45-64,Barbati_18-24
161179,Sarichioi,Barbati_45-64,Femei_18-24
161231,Sfantu Gheorghe,Barbati_45-64,Femei_18-24
161259,Slava Cercheza,Barbati_45-64,Femei_18-24
161286,Smardan,Barbati_45-64,Barbati_18-24
161302,Somova,Barbati_45-64,Barbati_18-24
161348,Stejaru,Barbati_45-64,Femei_18-24
161384,Topolog,Barbati_45-64,Femei_18-24
161464,Turcoaia,Barbati_45-64,Femei_18-24
161482,Valea Nucarilor,Barbati_45-64,Femei_18-24
161525,I.c.bratianu,Barbati_45-64,Barbati_18-24
161543,Vacareni,Barbati_45-64,Femei_25-34
161552,Bestepe,Barbati_45-64,Femei_18-24
161561,Valea Teilor,Barbati_45-64,Femei_18-24
161794,Municipiul Barlad,Femei_45-64,Femei_18-24
161829,Municipiul Husi,Femei_45-64,Femei_18-24
161856,Oras Negresti,Barbati_45-64,Femei_18-24
161945,Municipiul Vaslui,Femei_45-64,Femei_18-24
162014,Albesti,Barbati_45-64,Femei_25-34
162069,Alexandru Vlahuta,Barbati_45-64,Barbati_18-24
162149,Arsura,Barbati_45-64,Barbati_18-24
162194,Banca,Barbati_45-64,Femei_18-24
162327,Bacani,Barbati_45-64,Femei_18-24
162381,Bacesti,Barbati_45-64,Femei_25-34
162452,Balteni,Barbati_45-64,Femei_18-24
162498,Berezeni,Barbati_45-64,Femei_18-24
162559,Blagesti,Barbati_45-64,Femei_25-34
162595,Bogdana,Barbati_45-64,Femei_25-34
162693,Bogdanesti,Barbati_45-64,Femei_18-24
162791,Bogdanita,Barbati_45-64,Femei_25-34
162871,Botesti,Barbati_45-64,Femei_18-24
162924,Bunesti-Averesti,Barbati_45-64,Femei_18-24
163002,Codaesti,Barbati_45-64,Femei_18-24
163057,Coroiesti,Barbati_45-64,Femei_18-24
163137,Costesti,Barbati_45-64,Femei_18-24
163208,Cretesti,Barbati_45-64,Femei_18-24
163253,Danesti,Barbati_45-64,Femei_25-34
163324,Deleni,Barbati_45-64,Femei_18-24
163379,Delesti,Barbati_45-64,Femei_18-24
163486,Dragomiresti,Barbati_45-64,Femei_25-34
163618,Dranceni,Barbati_45-64,Femei_18-24
163681,Duda-Epureni,Barbati_45-64,Barbati_18-24
163734,Dumesti,Barbati_45-64,Femei_18-24
163789,Epureni,Barbati_45-64,Barbati_18-24
163832,Falciu,Barbati_45-64,Barbati_18-24
163903,Gagesti,Barbati_45-64,Femei_25-34
163967,Gherghesti,Barbati_45-64,Femei_18-24
164062,Garceni,Barbati_45-64,Femei_18-24
164133,Grivita,Barbati_45-64,Femei_18-24
164197,Hoceni,Barbati_45-64,Femei_25-34
164277,Dimitrie Cantemir,Barbati_45-64,Femei_18-24
164339,Iana,Barbati_45-64,Femei_18-24
164393,Ivanesti,Barbati_45-64,Femei_25-34
164543,Ivesti,Barbati_45-64,Femei_25-34
164598,Laza,Barbati_45-64,Femei_18-24
164687,Lipovat,Barbati_45-64,Barbati_25-34
164749,Lunca Banului,Barbati_45-64,Femei_18-24
164829,Malusteni,Barbati_45-64,Femei_18-24
164892,Miclesti,Barbati_45-64,Barbati_18-24
164936,Muntenii De Jos,Barbati_45-64,Femei_18-24
164981,Oras Murgeni,Barbati_45-64,Femei_18-24
165069,Oltenesti,Barbati_45-64,Femei_25-34
165130,Osesti,Barbati_45-64,Femei_18-24
165185,Padureni,Barbati_45-64,Femei_18-24
165274,Perieni,Barbati_45-64,Femei_18-24
165336,Poienesti,Barbati_45-64,Femei_18-24
165416,Pogana,Barbati_45-64,Barbati_18-24
165470,Puiesti,Barbati_45-64,Barbati_18-24
165611,Pungesti,Barbati_45-64,Femei_25-34
165719,Rebricea,Barbati_45-64,Femei_18-24
165817,Rosiesti,Barbati_45-64,Femei_18-24
165899,Solesti,Barbati_45-64,Femei_18-24
165979,Stanilesti,Barbati_45-64,Femei_18-24
166057,Stefan Cel Mare,Barbati_45-64,Femei_18-24
166137,Suletea,Barbati_45-64,Femei_25-34
166182,Tanacu,Barbati_45-64,Femei_25-34
166235,Tacuta,Barbati_45-64,Femei_25-34
166315,Tatarani,Barbati_45-64,Femei_18-24
166413,Todiresti,Barbati_45-64,Femei_25-34
166529,Tutova,Barbati_45-64,Barbati_18-24
166636,Valeni,Barbati_45-64,Barbati_18-24
166672,Vetrisoaia,Femei_65_,Barbati_18-24
166707,Viisoara,Barbati_45-64,Femei_25-34
166770,Vinderei,Barbati_45-64,Femei_18-24
166869,Voinesti,Barbati_45-64,Femei_18-24
166985,Vulturesti,Barbati_45-64,Barbati_18-24
167035,Vutcani,Barbati_45-64,Barbati_18-24
167071,Zapodeni,Barbati_45-64,Femei_25-34
167179,Zorleni,Barbati_45-64,Femei_18-24
167222,Ibanesti,Barbati_45-64,Femei_25-34
167231,Fruntiseni,Barbati_45-64,Femei_18-24
167240,Rafaila,Barbati_45-64,Femei_18-24
167259,Pogonesti,Barbati_45-64,Femei_18-24
167268,Ciocani,Barbati_45-64,Femei_18-24
167277,Cozmesti,Barbati_45-64,Femei_18-24
167286,Dodesti,Barbati_45-64,Femei_18-24
167295,Feresti,Barbati_45-64,Femei_18-24
167302,Muntenii De Sus,Barbati_45-64,Barbati_25-34
167311,Pochidia,Barbati_45-64,Barbati_25-34
167320,Puscasi,Barbati_45-64,Femei_18-24
167473,Municipiul Ramnicu Valcea,Femei_45-64,Femei_18-24
167641,Oras Baile Govora,Barbati_45-64,Femei_18-24
167696,Oras Baile Olanesti,Barbati_45-64,Barbati_18-24
167794,Oras Brezoi,Barbati_45-64,Barbati_18-24
167909,Oras Calimanesti,Femei_45-64,Barbati_18-24
167981,Municipiul Dragasani,Femei_45-64,Femei_18-24
168041,Oras Horezu,Femei_45-64,Femei_18-24
168130,Oras Ocnele Mari,Barbati_45-64,Femei_18-24
168229,Alunu,Barbati_45-64,Femei_25-34
168309,Amarasti,Barbati_45-64,Barbati_18-24
168372,Oras Babeni,Barbati_45-64,Femei_18-24
168452,Oras Balcesti,Barbati_45-64,Femei_18-24
168559,Barbatesti,Barbati_45-64,Barbati_18-24
168602,Oras Berbesti,Barbati_45-64,Femei_18-24
168675,Berislavesti,Barbati_45-64,Femei_18-24
168755,Boisoara,Barbati_45-64,Femei_18-24
168791,Budesti,Barbati_45-64,Femei_18-24
168880,Bujoreni,Barbati_45-64,Femei_18-24
168960,Bunesti,Barbati_45-64,Femei_18-24
169039,Cernisoara,Barbati_45-64,Femei_18-24
169119,Caineni,Barbati_45-64,Femei_18-24
169182,Copaceni,Barbati_45-64,Femei_18-24
169253,Costesti,Barbati_45-64,Barbati_18-24
169306,Creteni,Barbati_45-64,Femei_25-34
169351,Daesti,Barbati_45-64,Barbati_18-24
169404,Danicei,Barbati_45-64,Femei_18-24
169547,Dragoesti,Barbati_45-64,Femei_18-24
169583,Fauresti,Barbati_45-64,Femei_18-24
169681,Fartatesti,Barbati_45-64,Barbati_18-24
169896,Francesti,Barbati_45-64,Femei_18-24
169994,Galicea,Barbati_45-64,Femei_18-24
170097,Ghioroiu,Barbati_45-64,Femei_18-24
170168,Glavile,Barbati_65_,Barbati_18-24
170220,Golesti,Barbati_45-64,Femei_18-24
170346,Gradistea,Barbati_45-64,Barbati_18-24
170444,Gusoeni,Barbati_45-64,Femei_18-24
170514,Ionesti,Barbati_45-64,Femei_18-24
170612,Lalosu,Barbati_45-64,Femei_18-24
170685,Ladesti,Barbati_45-64,Femei_18-24
170792,Lapusata,Barbati_45-64,Barbati_18-24
170872,Livezi,Barbati_45-64,Barbati_18-24
170952,Lungesti,Barbati_45-64,Femei_18-24
171021,Malaia,Barbati_45-64,Femei_18-24
171067,Mateesti,Barbati_45-64,Barbati_18-24
171101,Maciuca,Barbati_45-64,Femei_18-24
171209,Madulari,Femei_65_,Femei_18-24
171272,Maldaresti,Barbati_45-64,Barbati_18-24
171325,Mihaesti,Barbati_45-64,Barbati_18-24
171469,Milcoiu,Barbati_45-64,Femei_18-24
171539,Muereasca,Barbati_45-64,Femei_18-24
171628,Nicolae Balcescu,Barbati_45-64,Femei_18-24
171806,Olanu,Barbati_45-64,Femei_18-24
171879,Orlesti,Barbati_45-64,Femei_25-34
171931,Otesani,Barbati_45-64,Femei_18-24
171995,Pausesti,Barbati_45-64,Femei_18-24
172082,Pausesti-Maglasi,Barbati_45-64,Femei_18-24
172153,Perisani,Barbati_45-64,Femei_18-24
172279,Pesceana,Barbati_45-64,Femei_25-34
172340,Pietrari,Barbati_45-64,Femei_18-24
172377,Popesti,Barbati_45-64,Barbati_18-24
172457,Prundeni,Barbati_45-64,Femei_18-24
172509,Racovita,Barbati_45-64,Barbati_18-24
172581,Roesti,Barbati_45-64,Femei_18-24
172698,Rosiile,Barbati_45-64,Barbati_18-24
172812,Runcu,Barbati_45-64,Barbati_18-24
172894,Salatrucel,Barbati_45-64,Femei_25-34
172947,Scundu,Barbati_45-64,Barbati_18-24
172992,Sinesti,Barbati_45-64,Barbati_18-24
173061,Slatioara,Barbati_45-64,Barbati_18-24
173132,Stanesti,Barbati_45-64,Femei_18-24
173230,Stoenesti,Barbati_45-64,Femei_18-24
173374,Stoilesti,Barbati_45-64,Femei_18-24
173533,Stroesti,Barbati_45-64,Femei_18-24
173597,Sutesti,Barbati_45-64,Femei_18-24
173686,Sirineasa,Barbati_45-64,Femei_18-24
173748,Stefanesti,Barbati_45-64,Barbati_18-24
173793,Susani,Barbati_45-64,Femei_18-24
173855,Tetoiu,Barbati_45-64,Femei_18-24
173935,Tomsani,Barbati_45-64,Barbati_18-24
174021,Vaideeni,Barbati_45-64,Barbati_18-24
174085,Valea Mare,Barbati_45-64,Femei_18-24
174156,Vladesti,Barbati_45-64,Femei_18-24
174218,Voicesti,Barbati_45-64,Femei_18-24
174254,Voineasa,Barbati_45-64,Barbati_18-24
174290,Zatreni,Barbati_45-64,Barbati_18-24
174496,Titesti,Femei_65_,Femei_18-24
174502,Diculesti,Barbati_45-64,Femei_18-24
174511,Lacusteni,Barbati_45-64,Barbati_18-24
174520,Mitrofani,Barbati_45-64,Femei_18-24
174744,Municipiul Focsani,Femei_45-64,Femei_18-24
174780,Campineanca,Barbati_45-64,Barbati_18-24
174824,Golesti,Barbati_45-64,Femei_18-24
174860,Municipiul Adjud,Femei_45-64,Femei_18-24
174922,Oras Marasesti,Barbati_45-64,Femei_18-24
175019,Oras Odobesti,Femei_45-64,Barbati_18-24
175055,Oras Panciu,Femei_45-64,Barbati_18-24
175126,Andreiasu De Jos,Barbati_45-64,Femei_18-24
175206,Balesti,Femei_65_,Femei_18-24
175224,Barsesti,Femei_65_,Barbati_18-24
175260,Boghesti,Barbati_45-64,Femei_18-24
175368,Bolotesti,Barbati_45-64,Femei_18-24
175439,Bordesti,Barbati_45-64,Femei_18-24
175466,Brosteni,Barbati_45-64,Barbati_18-24
175509,Chiojdeni,Barbati_45-64,Femei_18-24
175590,Ciorasti,Femei_65_,Femei_18-24
175670,Campuri,Barbati_45-64,Femei_18-24
175732,Carligele,Barbati_45-64,Femei_18-24
175787,Corbita,Barbati_45-64,Barbati_18-24
175885,Cotesti,Barbati_45-64,Femei_18-24
175938,Dumbraveni,Barbati_45-64,Femei_18-24
175983,Dumitresti,Barbati_45-64,Femei_18-24
176150,Fitionesti,Barbati_45-64,Barbati_18-24
176212,Garoafa,Barbati_45-64,Barbati_18-24
176301,Gugesti,Barbati_45-64,Barbati_18-24
176338,Gura Calitei,Barbati_45-64,Femei_18-24
176445,Homocea,Barbati_45-64,Femei_18-24
176506,Jaristea,Barbati_45-64,Femei_18-24
176551,Jitia,Barbati_45-64,Femei_25-34
176613,Maicanesti,Femei_65_,Femei_18-24
176686,Mera,Barbati_45-64,Femei_18-24
176748,Milcovul,Barbati_45-64,Barbati_18-24
176793,Movilita,Barbati_45-64,Barbati_18-24
176855,Nanesti,Barbati_45-64,Barbati_18-24
176891,Naruja,Barbati_45-64,Femei_18-24
176944,Nereju,Barbati_45-64,Barbati_18-24
177003,Nistoresti,Barbati_45-64,Femei_18-24
177101,Paltin,Barbati_45-64,Barbati_18-24
177236,Paunesti,Barbati_45-64,Femei_18-24
177263,Poiana Cristei,Barbati_45-64,Femei_18-24
177352,Pufesti,Barbati_45-64,Femei_18-24
177405,Racoasa,Barbati_45-64,Femei_18-24
177469,Reghiu,Barbati_45-64,Barbati_18-24
177557,Ruginesti,Barbati_45-64,Barbati_18-24
177600,Sihlea,Barbati_45-64,Barbati_18-24
177655,Slobozia Bradului,Barbati_45-64,Femei_18-24
177726,Slobozia Ciorasti,Femei_45-64,Barbati_18-24
177762,Soveja,Femei_45-64,Femei_18-24
177799,Straoane,Barbati_45-64,Femei_18-24
177842,Suraia,Femei_45-64,Barbati_18-24
177879,Tanasoaia,Barbati_45-64,Barbati_18-24
177986,Tataranu,Barbati_45-64,Femei_18-24
178046,Tamboesti,Barbati_45-64,Barbati_18-24
178117,Tulnici,Barbati_45-64,Femei_18-24
178180,Tifesti,Barbati_45-64,Femei_18-24
178279,Urechesti,Femei_45-64,Femei_18-24
178313,Valea Sarii,Femei_45-64,Barbati_18-24
178377,Vidra,Barbati_45-64,Femei_18-24
178475,Vintileasca,Barbati_45-64,Barbati_25-34
178545,Vizantea-Livezi,Femei_65_,Femei_18-24
178607,Vanatori,Barbati_45-64,Femei_18-24
178689,Vartescoiu,Barbati_45-64,Barbati_18-24
178750,Vrancioaia,Barbati_45-64,Femei_18-24
178821,Vulturu,Barbati_65_,Barbati_18-24
178885,Negrilesti,Femei_65_,Femei_18-24
178894,Ploscuteni,Barbati_45-64,Femei_18-24
178901,Popesti,Barbati_45-64,Femei_18-24
178910,Paulesti,Barbati_65_,Femei_18-24
178929,Biliesti,Barbati_45-64,Femei_18-24
178938,Gologanu,Barbati_45-64,Femei_18-24
178947,Obrejita,Barbati_45-64,Barbati_18-24
178956,Rastoaca,Barbati_45-64,Barbati_18-24
178965,Spulber,Barbati_45-64,Femei_18-24
179132,Municipiul Bucuresti,Femei_45-64,Femei_18-24
179221,Oras Bragadiru,Barbati_45-64,Barbati_18-24
179249,Chiajna,Barbati_35-44,Barbati_18-24
